G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
F,W,-0.9911199309568725,-1.2881637947545903,FW,411,B,-1,-1,-0.9911199309568725,-1.2881637947545903,-1.2881637947545903
M,B,-0.745373770374848,-0.8445358699657924,MB,412,B,-1,-1,-3.7052650416845285,-8.21234413755979,-1.2251728312427783
M,B,-0.10426714736871534,-0.17249341359810755,MB,413,W,-1,-1,-3.064158418678396,-7.778225968227172,-0.7910546619101625
F,W,-4.061282551535201,-3.6171128620196513,FW,414,B,-1,-1,-4.061282551535201,-3.6171128620196513,-3.6171128620196513
M,W,0.3560321115658901,0.3811965281605513,MW,415,W,-1,-1,-2.60385915974379,-7.224536026468513,-0.23736472015150367
M,B,0.18507537973356675,-0.15505956686265113,MB,416,B,-1,-1,-2.7748158915761136,-7.5228678344566475,-0.5356965281396371
F,B,-3.263036864689801,-3.2133167768010056,FB,417,W,-1,-1,-3.263036864689801,-3.473368375423574,-3.473368375423574
M,W,0.3932112454839461,0.5981176959163002,MW,418,W,-1,-1,-2.5666800258257343,-7.007614858712765,-0.020443552395754794
M,W,0.040897665860385964,-0.036023606558687,MW,419,B,-1,-1,-2.918993605449294,-7.403831874152683,-0.41666056783567296
F,B,-4.354412601777293,-4.1115866327079695,FB,420,W,-1,-1,-4.354412601777293,-4.371638231330538,-4.371638231330538
F,W,-3.1973547309303467,-2.9285708291738346,FW,421,W,-1,-1,-3.1973547309303467,-3.1886224277964024,-3.1886224277964024
M,B,-0.8412196043596191,-1.0476454831099675,MB,422,W,-1,-1,-3.8011108756692993,-8.653378037739031,-1.6662067314220224
F,W,-3.542314488320166,-3.254126676266819,FW,423,B,-1,-1,-3.542314488320166,-3.254126676266819,-3.254126676266819
M,W,-0.30697896235167405,-0.2397387329516735,MW,424,W,-1,-1,-3.266870233661354,-7.845471287580739,-0.8582999812637284
M,B,0.05352095443618032,0.11016458575733093,MB,425,W,-1,-1,-2.9063703168735002,-7.495567968871734,-0.508396662554724
M,B,-0.016713411765877918,-0.35784579414452955,MB,426,B,-1,-1,-2.9766046830755584,-7.725654061738526,-0.7384827554215154
M,W,0.29401172872885684,0.23666060411312675,MW,427,W,-1,-1,-2.6658795425808233,-7.369071950515938,-0.3819006441989282
M,W,-0.034096206107381025,-0.055998957595731175,MW,428,W,-1,-1,-2.993987477417061,-7.661731512224796,-0.6745602059077861
M,W,1.1071008501415525,0.8129298595634821,MW,429,B,-1,-1,-1.8527904211681279,-6.554878408030514,0.43229289828649614
M,W,0.2930087851750683,0.19999749329138505,MW,430,B,-1,-1,-2.666882486134612,-7.167810774302611,-0.18063946798560088
F,B,-3.113649427467485,-3.354058579453956,FB,431,B,-1,-1,-3.113649427467485,-3.354058579453956,-3.354058579453956
M,B,0.10260050327942312,-0.11586787036696188,MB,432,W,-1,-1,-2.857290768030257,-7.721600424996026,-0.7344291186790168
M,W,1.4441969881877863,1.0585500531816805,MW,433,B,-1,-1,-1.515694283121894,-6.309258214412315,0.6779130919046945
M,W,0.4206346436256496,0.36791036380032976,MW,434,W,-1,-1,-2.539256627684031,-7.2378221908287355,-0.2506508845117252
M,W,-0.40586055439798585,-0.3629565300142088,MW,435,B,-1,-1,-3.365751825707666,-7.730764797608205,-0.7435934912911948
M,B,0.3609647145840924,-0.14017922366037355,MB,436,B,-1,-1,-2.598926556725588,-7.50798749125437,-0.5208161849373595
M,W,0.13847157273251948,0.07981913214583501,MW,437,B,-1,-1,-2.8214196985771607,-7.287989135448161,-0.3008178291311509
F,B,-1.5376975669929112,-1.8154325708595065,FB,438,W,-1,-1,-1.5376975669929112,-2.0754841694820745,-2.0754841694820745
F,B,-0.9505011908989704,-1.5224688217441875,FB,439,W,-1,-1,-0.9505011908989704,-1.7825204203667555,-1.7825204203667555
M,W,-0.6760892526113222,-0.5049395269982287,MW,440,B,-1,-1,-3.6359805239210026,-7.872747794592224,-0.8855764882752146
F,B,-3.2459149748481413,-3.3088034694337223,FB,441,W,-1,-1,-3.2459149748481413,-3.5688550680562905,-3.5688550680562905
F,W,-2.385402600436716,-2.1273235085456914,FW,442,W,-1,-1,-2.385402600436716,-2.3873751071682596,-2.3873751071682596
F,B,-2.9839545847334525,-2.9099659979878147,FB,443,W,-1,-1,-2.9839545847334525,-3.170017596610383,-3.170017596610383
M,W,0.2492504967613968,0.3304452237596889,MW,444,W,-1,-1,-2.7106407745482834,-7.275287330869376,-0.28811602455236607
M,W,0.974303984288584,0.5810691210868956,MW,445,W,-1,-1,-1.9855872870210964,-7.02466343354217,-0.03749212722515938
M,W,-0.8131267166495647,-0.7787321604633283,MW,446,W,-1,-1,-3.773017987959245,-8.384464715092394,-1.3972934087753832
M,B,0.1371942364803181,-0.09100873944277403,MB,447,B,-1,-1,-2.8226970348293623,-7.45881700703677,-0.47164570071976
F,W,-1.57550888100527,-1.6535494557761563,FW,448,B,-1,-1,-1.57550888100527,-1.6535494557761563,-1.6535494557761563
M,B,0.4294431988404389,0.004433017260960015,MB,449,B,-1,-1,-2.5304480724692415,-7.363375250333036,-0.3762039440160259
F,B,-3.5309250676891972,-3.1611456169600234,FB,450,W,-1,-1,-3.5309250676891972,-3.421197215582591,-3.421197215582591
F,B,-3.5233222616603386,-3.4580352238243224,FB,451,W,-1,-1,-3.5233222616603386,-3.7180868224468906,-3.7180868224468906
M,W,0.17885505660659926,0.2155438234138276,MW,452,W,-1,-1,-2.781036214703081,-7.390188731215237,-0.40301742489822734
M,W,-0.5659650385082292,-0.29834807251248424,MW,453,B,-1,-1,-3.5258563098179097,-7.66615634010648,-0.6789850337894702
F,B,-3.462901954885817,-3.6305429337366175,FB,454,B,-1,-1,-3.462901954885817,-3.6305429337366175,-3.6305429337366175
M,B,0.7052081844333885,0.30649685504381324,MB,455,B,-1,-1,-2.254683086876292,-7.061311412550182,-0.07414010623317269
F,W,-3.9698644557128846,-3.5092944052263544,FW,456,W,-1,-1,-3.9698644557128846,-3.7693460038489226,-3.7693460038489226
M,W,-1.2712728725133111,-1.094409349149811,MW,457,W,-1,-1,-4.231164143822991,-8.700141903778876,-1.712970597461866
M,B,-0.468042484776932,-0.5668680959718165,MB,458,W,-1,-1,-3.4279337560866123,-8.17260065060088,-1.1854293442838715
M,W,-0.6327703534334328,-0.4356695289541879,MW,459,B,-1,-1,-3.592661624743113,-7.803477796548184,-0.8163064902311739
F,W,-4.0962193803738485,-3.706467858867281,FW,460,B,-1,-1,-4.0962193803738485,-3.706467858867281,-3.706467858867281
F,B,-2.15014830036902,-2.0574963796516563,FB,461,W,-1,-1,-2.15014830036902,-2.3175479782742245,-2.3175479782742245
M,W,-0.3005255981431976,-0.3672756731136719,MW,462,W,-1,-1,-3.260416869452878,-7.973008227742737,-0.9858369214257268
M,W,0.03094356968889128,0.1511332911965871,MW,463,B,-1,-1,-2.928947701620789,-7.2166749763974085,-0.22950367008039882
M,B,0.8293957564265688,0.53330092521583,MB,464,B,-1,-1,-2.1304955148831115,-6.834507342378166,0.15266396393884402
M,W,-0.7234181988881961,-0.60708264388371,MW,465,B,-1,-1,-3.6833094701978766,-7.974890911477706,-0.987719605160696
F,B,-1.8930286355935348,-2.0786254321536233,FB,466,B,-1,-1,-1.8930286355935348,-2.0786254321536233,-2.0786254321536233
F,B,-3.61268119567048,-3.4942386115431887,FB,467,B,-1,-1,-3.61268119567048,-3.4942386115431887,-3.4942386115431887
M,W,-0.6914629960156049,-0.508996780234968,MW,468,B,-1,-1,-3.651354267325285,-7.876805047828964,-0.889633741511954
F,W,-2.5162798555344437,-2.4502030394271817,FW,469,W,-1,-1,-2.5162798555344437,-2.71025463804975,-2.71025463804975
F,W,-1.8960201776738963,-1.612893134760805,FW,470,W,-1,-1,-1.8960201776738963,-1.872944733383373,-1.872944733383373
M,B,-0.9313944438511488,-0.8864907799311843,MB,471,B,-1,-1,-3.891285715160829,-8.25429904752518,-1.2671277412081703
M,W,-0.8175934563164151,-0.7457000111697378,MW,472,B,-1,-1,-3.7774847276260957,-8.113508278763733,-1.1263369724467238
M,W,0.3174088711218881,0.13396670898526716,MW,473,B,-1,-1,-2.6424824001877925,-7.233841558608729,-0.24667025229171877
M,W,0.2527877685948381,0.2763566365685601,MW,474,B,-1,-1,-2.7071035027148422,-7.091451631025436,-0.10428032470842585
F,W,-4.809930195062722,-4.152782485123049,FW,475,W,-1,-1,-4.809930195062722,-4.412834083745617,-4.412834083745617
M,B,-0.8010680391500472,-1.1038071566828895,MB,476,B,-1,-1,-3.7609593104597274,-8.471615424276886,-1.4844441179598755
M,W,0.8517643117073961,0.6971878897035246,MW,477,B,-1,-1,-2.1081269596022842,-6.670620377890471,0.3165509284265387
M,W,-1.5369095065848946,-1.3140917610932672,MW,478,B,-1,-1,-4.496800777894575,-8.681900028687263,-1.6947287223702532
M,W,-0.615668789469041,-0.6088220579365468,MW,479,B,-1,-1,-3.5755600607787215,-7.976630325530543,-0.9894590192135326
M,W,0.0942754030074716,0.12210917135754056,MW,480,W,-1,-1,-2.865615868302209,-7.483623383271524,-0.4964520769545144
M,W,1.0282127043557283,0.994865858576088,MW,481,B,-1,-1,-1.931678566953952,-6.372942409017908,0.6142288972991021
M,W,1.3815839962713006,0.9720217350503272,MW,482,B,-1,-1,-1.5783072750383798,-6.395786532543669,0.5913847737733413
M,B,-0.4678377543657025,-0.6401818951443876,MB,483,W,-1,-1,-3.427729025675383,-8.245914449773453,-1.2587431434564427
M,B,-0.5775165984254456,-0.7743046743051023,MB,484,W,-1,-1,-3.5374078697351257,-8.380037228934167,-1.3928659226171574
M,W,1.1623996747033476,0.845737944079369,MW,485,B,-1,-1,-1.7974915966063327,-6.522070323514627,0.46510098280238305
M,B,0.11940884276073517,-0.14514835422443795,MB,486,W,-1,-1,-2.840482428548945,-7.750880908853503,-0.7637096025364929
F,W,-1.871580536876859,-1.8941856749162147,FW,487,B,-1,-1,-1.871580536876859,-1.8941856749162147,-1.8941856749162147
F,W,-3.3803389870795004,-2.967774866592757,FW,488,B,-1,-1,-3.3803389870795004,-2.967774866592757,-2.967774866592757
M,W,1.1241355591850721,0.9047236101050856,MW,489,B,-1,-1,-1.8357557121246082,-6.46308465748891,0.5240866488280997
M,W,-0.7086899518542299,-0.5956318664692803,MW,490,B,-1,-1,-3.66858122316391,-7.963440134063276,-0.9762688277462663
F,B,-2.25564505295848,-2.502182046702201,FB,491,B,-1,-1,-2.25564505295848,-2.502182046702201,-2.502182046702201
F,B,-2.8107651247111667,-2.8202562396659308,FB,492,B,-1,-1,-2.8107651247111667,-2.8202562396659308,-2.8202562396659308
F,W,-2.726020369807589,-2.5797214422949715,FW,493,B,-1,-1,-2.726020369807589,-2.5797214422949715,-2.5797214422949715
M,W,1.6112970851571349,1.2683098179143122,MW,494,W,-1,-1,-1.3485941861525454,-6.337422736714752,0.6497485696022572
M,W,-0.13474350189414436,0.02711598228539273,MW,495,W,-1,-1,-3.0946347732038246,-7.578616572343672,-0.5914452660266623
M,W,-0.4632852459962413,-0.3713561489234745,MW,496,B,-1,-1,-3.4231765173059214,-7.73916441651747,-0.7519931102004604
F,B,-1.7686103223538818,-1.9920474799443724,FB,497,B,-1,-1,-1.7686103223538818,-1.9920474799443724,-1.9920474799443724
F,W,-2.7406529263737416,-2.696584114963001,FW,498,W,-1,-1,-2.7406529263737416,-2.9566357135855688,-2.9566357135855688
M,W,-1.6571104669557806,-1.2080642812330808,MW,499,B,-1,-1,-4.617001738265461,-8.575872548827077,-1.5887012425100668
F,W,-3.5942417489851946,-3.0731496171387422,FW,500,W,-1,-1,-3.5942417489851946,-3.33320121576131,-3.33320121576131
M,W,-0.4991717948995879,-0.358534106772753,MW,501,B,-1,-1,-3.4590630662092683,-7.726342374366749,-0.739171068049739
M,B,-0.20285305694390046,-0.4765529786975913,MB,502,W,-1,-1,-3.1627443282535808,-8.082285533326656,-1.0951142270096463
M,W,0.6401509215223941,0.4976029524162316,MW,503,B,-1,-1,-2.319740349787286,-6.870205315177764,0.11696599113924566
F,W,-3.43657671898748,-3.1322269094184265,FW,504,B,-1,-1,-3.43657671898748,-3.1322269094184265,-3.1322269094184265
M,W,-1.7760019546784136,-1.471700907313828,MW,505,W,-1,-1,-4.735893225988094,-9.077433461942892,-2.090262155625883
F,W,-0.8900631494000932,-1.1406919873948371,FW,506,B,-1,-1,-0.8900631494000932,-1.1406919873948371,-1.1406919873948371
M,B,1.5030430514582294,1.04059549794592,MB,507,B,-1,-1,-1.456848219851451,-6.327212769648076,0.659958536668934
F,W,-1.8766078044622891,-1.7469080417231162,FW,508,B,-1,-1,-1.8766078044622891,-1.7469080417231162,-1.7469080417231162
F,B,-3.5879851506411,-3.5219659589719017,FB,509,B,-1,-1,-3.5879851506411,-3.5219659589719017,-3.5219659589719017
M,B,1.2272095282092566,0.8194918682730813,MB,510,B,-1,-1,-1.7326817431004238,-6.548316399320915,0.43885490699609536
M,W,-0.205284054032477,-0.2505581943564301,MW,511,B,-1,-1,-3.1651753253421573,-7.618366461950426,-0.6311951556334161
F,B,-3.8791230161081063,-3.8944233043328498,FB,512,W,-1,-1,-3.8791230161081063,-4.1544749029554175,-4.1544749029554175
M,W,0.07134100881448945,-0.02150260400365369,MW,513,W,-1,-1,-2.888550262495191,-7.627235158632718,-0.6400638523157086
F,W,-3.5416401226276917,-3.096460713629708,FW,514,W,-1,-1,-3.5416401226276917,-3.356512312252276,-3.356512312252276
M,B,1.065689890814889,0.565297056215079,MB,515,B,-1,-1,-1.8942013804947913,-6.802511211378917,0.18466009493809304
F,B,-3.3791195669226632,-3.4256528513134157,FB,516,W,-1,-1,-3.3791195669226632,-3.685704449935984,-3.685704449935984
F,W,-2.8229198722979714,-2.681942397282121,FW,517,W,-1,-1,-2.8229198722979714,-2.9419939959046886,-2.9419939959046886
M,W,-0.2094616833022968,0.014321854422149144,MW,518,W,-1,-1,-3.169352954611977,-7.591410700206916,-0.6042393938899058
M,W,-0.3358415274905209,-0.2924319369216078,MW,519,B,-1,-1,-3.295732798800201,-7.6602402045156035,-0.6730688981985937
M,W,-0.6308960749341999,-0.4107157823940833,MW,520,B,-1,-1,-3.5907873462438804,-7.7785240499880794,-0.7913527436710692
M,B,-0.6561056270133075,-0.6906047392068985,MB,521,B,-1,-1,-3.615996898322988,-8.058413006800894,-1.0712417004838843
M,B,-0.3483791253500791,-0.7129416226101705,MB,522,W,-1,-1,-3.3082703966597595,-8.318674177239235,-1.3315028709222254
M,W,-0.9118199938329792,-0.8159237411308643,MW,523,B,-1,-1,-3.8717112651426593,-8.18373200872486,-1.1965607024078502
M,W,-0.08397199399852971,-0.15640010238266328,MW,524,B,-1,-1,-3.04386326530821,-7.524208369976659,-0.5370370636596492
F,W,-4.107251477359124,-3.7370193525308415,FW,525,B,-1,-1,-4.107251477359124,-3.7370193525308415,-3.7370193525308415
M,W,-0.1242851981473995,-0.2935756644743694,MW,526,W,-1,-1,-3.0841764694570797,-7.8993082191034345,-0.9121369127864243
M,W,-0.6549224777923865,-0.5903662963296523,MW,527,W,-1,-1,-3.614813749102067,-8.196098850958718,-1.2089275446417074
M,B,-0.4650909876006255,-0.6961738955087957,MB,528,B,-1,-1,-3.4249822589103056,-8.063982163102791,-1.0768108567857817
M,B,0.2451691047461112,0.07247031623404596,MB,529,B,-1,-1,-2.7147221665635692,-7.29533795135995,-0.30816664504294
F,B,-3.6659466097483016,-3.674619385435393,FB,530,W,-1,-1,-3.6659466097483016,-3.934670984057961,-3.934670984057961
F,B,-3.058872941585789,-3.001459463883937,FB,531,B,-1,-1,-3.058872941585789,-3.001459463883937,-3.001459463883937
M,B,-0.08770266476533771,-0.11919312938678694,MB,532,B,-1,-1,-3.047593936075018,-7.487001396980783,-0.4998300906637729
M,B,-0.16674568467873505,-0.3004139793579729,MB,533,W,-1,-1,-3.1266369559884155,-7.906146533987037,-0.9189752276700278
F,W,-3.594831586722861,-3.201335025961097,FW,534,W,-1,-1,-3.594831586722861,-3.461386624583665,-3.461386624583665
M,W,-0.5161676055040325,-0.3949088971176093,MW,535,W,-1,-1,-3.476058876813713,-8.000641451746674,-1.0134701454296642
M,W,0.0953566808476365,0.05642174577183581,MW,536,B,-1,-1,-2.8645345904620436,-7.31138652182216,-0.3242152155051501
F,B,-2.673013508550679,-2.454585238438944,FB,537,W,-1,-1,-2.673013508550679,-2.714636837061512,-2.714636837061512
M,W,0.3227053267508551,0.07775988090418852,MW,538,B,-1,-1,-2.637185944558825,-7.290048386689808,-0.3028770803727974
M,W,1.4220886120228606,1.0660428474062835,MW,539,B,-1,-1,-1.5378026592868197,-6.301765420187713,0.6854058861292975
F,W,-2.8583236920027137,-3.0850761448560284,FW,540,B,-1,-1,-2.8583236920027137,-3.0850761448560284,-3.0850761448560284
M,W,0.486327435380861,0.38341269374044895,MW,541,B,-1,-1,-2.4735638359288195,-6.984395573853547,0.002775732463463021
F,W,-1.4959594909557048,-1.5573126911179072,FW,542,B,-1,-1,-1.4959594909557048,-1.5573126911179072,-1.5573126911179072
F,W,-2.0786665673975953,-2.0785983523869898,FW,543,W,-1,-1,-2.0786665673975953,-2.3386499510095575,-2.3386499510095575
M,B,-0.9950829534954856,-0.9785977609845182,MB,544,W,-1,-1,-3.954974224805166,-8.584330315613583,-1.5971590092965733
F,W,-2.987178168571928,-2.6167998423141894,FW,545,W,-1,-1,-2.987178168571928,-2.8768514409367576,-2.8768514409367576
M,W,0.9268622484314214,0.8824899507489175,MW,546,W,-1,-1,-2.033029022878259,-6.723242603880148,0.2639287024368625
M,B,0.5785660761195837,0.19286299601586127,MB,547,W,-1,-1,-2.3813251951900964,-7.412869558613203,-0.4256982522961937
M,B,-0.10281383215634454,-0.3106357054383639,MB,548,W,-1,-1,-3.062705103466025,-7.916368260067429,-0.9291969537504188
M,W,0.10845407114710601,0.0048950674198466465,MW,549,B,-1,-1,-2.8514372001625743,-7.362913200174149,-0.3757418938571393
M,B,0.7424591127993484,0.30558294332198604,MB,550,B,-1,-1,-2.217432158510332,-7.06222532427201,-0.07505401795499989
M,W,1.343185230780657,1.1048996196902268,MW,551,B,-1,-1,-1.6167060405290232,-6.262908647903769,0.7242626584132408
M,B,1.7152538743915842,1.122355434629811,MB,552,W,-1,-1,-1.2446373969180962,-6.483377119999254,0.5037941863177561
F,W,-2.5189493688046394,-2.229117777670621,FW,553,B,-1,-1,-2.5189493688046394,-2.229117777670621,-2.229117777670621
M,W,-1.0528730962395625,-0.7993740568500963,MW,554,B,-1,-1,-4.012764367549243,-8.167182324444092,-1.1800110181270822
M,W,0.7425527034853313,0.7057977252132862,MW,555,W,-1,-1,-2.217338567824349,-6.899934829415779,0.08723647690123126
M,B,-0.8529546474848214,-1.0209237549380386,MB,556,B,-1,-1,-3.8128459187945016,-8.388732022532034,-1.4015607162150245
F,W,-1.3515070517633632,-1.6646221910010048,FW,557,B,-1,-1,-1.3515070517633632,-1.6646221910010048,-1.6646221910010048
M,W,-0.24862735487364826,-0.18519771155315248,MW,558,W,-1,-1,-3.2085186261833285,-7.790930266182217,-0.8037589598652074
F,W,-3.8288766321608434,-3.613819492625697,FW,559,B,-1,-1,-3.8288766321608434,-3.613819492625697,-3.613819492625697
M,W,0.3927157679579937,0.31993377076279195,MW,560,B,-1,-1,-2.5671755033516868,-7.047874496831204,-0.06070319051419398
F,W,-4.544514820146588,-4.090417741124771,FW,561,B,-1,-1,-4.544514820146588,-4.090417741124771,-4.090417741124771
M,W,-0.11454379682370565,0.03944957876098437,MW,562,W,-1,-1,-3.074435068133386,-7.566282975868081,-0.5791116695510705
F,B,-3.7673254739143522,-3.630822353623661,FB,563,W,-1,-1,-3.7673254739143522,-3.8908739522462286,-3.8908739522462286
M,W,0.025771860993758968,0.08474069224928697,MW,564,W,-1,-1,-2.934119410315921,-7.520991862379778,-0.533820556062768
F,W,-3.167415314724484,-2.9709143517228966,FW,565,W,-1,-1,-3.167415314724484,-3.230965950345465,-3.230965950345465
F,W,-3.0007879974190996,-2.688217349226339,FW,566,W,-1,-1,-3.0007879974190996,-2.9482689478489066,-2.9482689478489066
M,W,1.6307667441426161,1.2252627803863116,MW,567,B,-1,-1,-1.3291245271670642,-6.142545487207684,0.8446258191093257
F,B,-2.323602250738497,-2.2084854414679307,FB,568,B,-1,-1,-2.323602250738497,-2.2084854414679307,-2.2084854414679307
M,W,-0.7521531869361069,-0.6928872271774222,MW,569,B,-1,-1,-3.712044458245787,-8.060695494771418,-1.0735241884544082
F,W,-3.0913378513044694,-2.7072878499371824,FW,570,W,-1,-1,-3.0913378513044694,-2.96733944855975,-2.96733944855975
M,W,-0.07621691440262301,0.06474475662134174,MW,571,W,-1,-1,-3.0361081857123033,-7.540987798007723,-0.5538164916907132
F,B,-3.641458115022573,-3.4974844865281964,FB,572,W,-1,-1,-3.641458115022573,-3.7575360851507646,-3.7575360851507646
M,W,0.5658404368038779,0.3524317444942356,MW,573,W,-1,-1,-2.3940508345058022,-7.25330081013483,-0.26612950381781936
M,W,0.30090788398954565,0.09962466613683764,MW,574,B,-1,-1,-2.6589833873201347,-7.268183601457158,-0.2810122951401483
F,B,-2.9128421323687155,-2.694626161590699,FB,575,B,-1,-1,-2.9128421323687155,-2.694626161590699,-2.694626161590699
M,W,0.08419046312148895,0.1036762481625342,MW,576,B,-1,-1,-2.875700808188191,-7.264132019431462,-0.27696071311445175
F,W,-1.820874234185873,-1.7965158916652404,FW,577,W,-1,-1,-1.820874234185873,-2.0565674902878084,-2.0565674902878084
M,B,-0.1458005549800983,-0.3128709245312451,MB,578,B,-1,-1,-3.1056918262897786,-7.6806791921252415,-0.6935078858082311
M,W,-1.2918620301613133,-0.983624421861314,MW,579,W,-1,-1,-4.251753301470994,-8.589356976490379,-1.602185670173369
M,W,0.34437865916468663,0.2428865947349904,MW,580,B,-1,-1,-2.6155126121449936,-7.1249216728590055,-0.13775036654199552
M,B,0.5878333055073882,0.057743748739580325,MB,581,B,-1,-1,-2.3720579658022922,-7.310064518854416,-0.3228932125374056
F,W,-1.9679441374576652,-1.815813807599042,FW,582,B,-1,-1,-1.9679441374576652,-1.815813807599042,-1.815813807599042
M,W,-0.30356654871853256,-0.18799334254357275,MW,583,W,-1,-1,-3.2634578200282127,-7.793725897172638,-0.8065545908556278
F,B,-3.894427783522314,-3.500192807201701,FB,584,B,-1,-1,-3.894427783522314,-3.500192807201701,-3.500192807201701
F,W,-2.340100167665489,-2.151226091652448,FW,585,B,-1,-1,-2.340100167665489,-2.151226091652448,-2.151226091652448
F,W,-4.493277633125012,-3.732720432308888,FW,586,B,-1,-1,-4.493277633125012,-3.732720432308888,-3.732720432308888
F,W,-3.1925609843150817,-2.580161246675799,FW,587,W,-1,-1,-3.1925609843150817,-2.8402128452983666,-2.8402128452983666
F,W,-3.3386971817151205,-3.0969462960896967,FW,588,B,-1,-1,-3.3386971817151205,-3.0969462960896967,-3.0969462960896967
M,W,0.8298499676047214,0.5825779485577056,MW,589,B,-1,-1,-2.130041303704959,-6.78523031903629,0.20194098728071969
F,W,-1.7275545159225365,-1.7244426712750485,FW,590,B,-1,-1,-1.7275545159225365,-1.7244426712750485,-1.7244426712750485
F,W,-1.5977575315861352,-2.0140311754591185,FW,591,B,-1,-1,-1.5977575315861352,-2.0140311754591185,-2.0140311754591185
F,W,-3.09057335066462,-2.8926039877882768,FW,592,B,-1,-1,-3.09057335066462,-2.8926039877882768,-2.8926039877882768
M,W,-0.36156622417178624,-0.40442868962250855,MW,593,B,-1,-1,-3.3214574954814666,-7.772236957216505,-0.7850656508994944
M,B,1.2068878194522852,0.6422451388572115,MB,594,W,-1,-1,-1.7530034518573951,-6.963487415771853,0.023683890545156516
M,B,-1.2696028825965662,-1.3185985335071293,MB,595,W,-1,-1,-4.229494153906247,-8.924331088136194,-1.9371597818191844
F,W,-2.626947510134879,-2.3143659483337053,FW,596,B,-1,-1,-2.626947510134879,-2.3143659483337053,-2.3143659483337053
M,W,1.3620507146726388,1.0013250045970217,MW,597,W,-1,-1,-1.5978405566370415,-6.604407550032043,0.3827637562849667
M,W,0.026447043886924045,-0.1485235291536328,MW,598,B,-1,-1,-2.9334442274227563,-7.516331796747629,-0.5291604904306187
M,W,-0.11869746695439518,-0.005424829422171706,MW,599,W,-1,-1,-3.0785887382640755,-7.6111573840512365,-0.6239860777342267
M,W,0.9155601645996008,0.8038455030622518,MW,600,W,-1,-1,-2.0443311067100796,-6.801887051566813,0.18528425475019683
M,W,-0.6511980986609451,-0.4085142423876006,MW,601,B,-1,-1,-3.6110893699706255,-7.776322509981597,-0.7891512036645865
F,W,-3.958448744009112,-3.5825693641153653,FW,602,W,-1,-1,-3.958448744009112,-3.842620962737933,-3.842620962737933
F,W,-2.305732183428782,-2.328787910136015,FW,603,B,-1,-1,-2.305732183428782,-2.328787910136015,-2.328787910136015
F,W,-5.236421601107312,-4.567686670595285,FW,604,W,-1,-1,-5.236421601107312,-4.827738269217853,-4.827738269217853
F,B,-3.6581266762932696,-3.5692864704946574,FB,605,B,-1,-1,-3.6581266762932696,-3.5692864704946574,-3.5692864704946574
M,W,-1.1174485247468935,-0.9806776464875806,MW,606,W,-1,-1,-4.077339796056574,-8.586410201116646,-1.5992388947996354
M,W,2.4642908227871847,2.0176621695349155,MW,607,W,-1,-1,-0.49560044852249563,-5.5880703850941496,1.3991009212228604
M,W,-0.237007191376446,-0.0602677733892445,MW,608,W,-1,-1,-3.1968984626861263,-7.66600032801831,-0.6788290217012994
M,W,0.035793631206780134,-0.16287700444390002,MW,609,W,-1,-1,-2.9240976401029,-7.768609559072965,-0.7814382527559549
M,B,0.4752683350313819,0.2465800781277687,MB,610,B,-1,-1,-2.4846229362782983,-7.121228189466227,-0.13405688314921724
F,B,-4.431168924494378,-4.3709803086411085,FB,611,B,-1,-1,-4.431168924494378,-4.3709803086411085,-4.3709803086411085
M,W,-0.4381224086836176,-0.4397196157874108,MW,612,W,-1,-1,-3.398013679993298,-8.045452170416475,-1.0582808640994656
F,B,-3.8684285425811273,-3.9229944517072033,FB,613,B,-1,-1,-3.8684285425811273,-3.9229944517072033,-3.9229944517072033
M,W,1.467453357195604,1.227456663377379,MW,614,W,-1,-1,-1.4924379141140762,-6.378275891251686,0.608895415065324
M,W,0.2203510729430456,0.2933655856589697,MW,615,W,-1,-1,-2.7395401983666345,-7.312366968970095,-0.32519566265308525
M,W,0.7579502843081938,0.6743403912387715,MW,616,B,-1,-1,-2.2019409870014863,-6.693467876355224,0.2937034299617856
F,W,-4.1786840372126415,-3.741877807949707,FW,617,B,-1,-1,-4.1786840372126415,-3.741877807949707,-3.741877807949707
M,W,-0.02486208318513558,-0.19173269123484224,MW,618,W,-1,-1,-2.9847533544948157,-7.797465245863907,-0.8102939395468972
M,B,0.13196791075369044,-0.07535135791069891,MB,619,B,-1,-1,-2.8279233605559897,-7.443159625504695,-0.45598831918768484
M,B,-0.103323082746689,-0.3999404401533289,MB,620,B,-1,-1,-3.0632143540563694,-7.767748707747325,-0.7805774014303148
M,B,0.12730123648231692,-0.20414709191900493,MB,621,B,-1,-1,-2.8325900348273634,-7.571955359513001,-0.5847840531959909
F,W,-2.609545279243687,-2.292611754856704,FW,622,W,-1,-1,-2.609545279243687,-2.5526633534792724,-2.5526633534792724
M,W,-0.35313996283696303,-0.25269210146492804,MW,623,B,-1,-1,-3.3130312341466435,-7.620500369058924,-0.6333290627419139
M,W,0.2969858213775807,0.3507362415029689,MW,624,W,-1,-1,-2.6629054499320994,-7.254996313126096,-0.26782500680908605
M,B,-0.6507103657966594,-0.8083473791610742,MB,625,B,-1,-1,-3.6106016371063396,-8.17615564675507,-1.1889843404380602
F,B,-4.588514677842274,-4.147526841420867,FB,626,B,-1,-1,-4.588514677842274,-4.147526841420867,-4.147526841420867
