G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,0.7708007328509738,0.6384414645306286,MW,420,W,-1,-1,-2.2908096414835795,-7.463886981679319,0.036695966339890695
M,W,-0.332866851469289,-0.2878647388485689,MW,421,B,-1,-1,-3.394477225803842,-8.150196386016722,-0.649613437997512
M,W,1.0037008631140298,0.9139881066035044,MW,422,B,-1,-1,-2.0579095112205232,-6.9483435405646485,0.5522394074545612
M,B,0.5184039896073919,0.15572590381728266,MB,423,W,-1,-1,-2.5432063847271613,-7.9466025423926645,-0.4460195943734552
M,W,-0.2768990181538041,-0.10135255196946402,MW,424,W,-1,-1,-3.338509392488357,-8.203680998179411,-0.7030980501602019
M,B,0.5346250500201549,0.225876686772794,MB,425,W,-1,-1,-2.5269853243143983,-7.8764517594371535,-0.37586881141794387
M,B,-0.1553764007926883,-0.40702206079637976,MB,426,B,-1,-1,-3.2169867751272414,-8.269353707964532,-0.7687707599453228
F,W,-2.597033414614213,-2.484329386502438,FW,427,B,-1,-1,-2.597033414614213,-2.484329386502438,-2.484329386502438
F,W,-2.6632511469295146,-2.5533927665097997,FW,428,W,-1,-1,-2.6632511469295146,-2.7999764966231457,-2.7999764966231457
M,B,0.703951468231685,0.5081636626632955,MB,429,W,-1,-1,-2.357658906102868,-7.594164783546652,-0.09358183552744237
M,B,-0.1862384767694179,-0.4710638715578734,MB,430,W,-1,-1,-3.247848851103971,-8.573392317767821,-1.0728093697486112
F,W,-1.7947345416696598,-1.77969246796372,FW,431,B,-1,-1,-1.7947345416696598,-1.77969246796372,-1.77969246796372
F,B,-3.449595111620587,-3.3645503959396583,FB,432,B,-1,-1,-3.449595111620587,-3.3645503959396583,-3.3645503959396583
F,W,-3.422431452560176,-2.926377019565426,FW,433,B,-1,-1,-3.422431452560176,-2.926377019565426,-2.926377019565426
F,B,-3.0204954088451528,-3.1563191641556725,FB,434,W,-1,-1,-3.0204954088451528,-3.4029028942690185,-3.4029028942690185
F,W,-3.9041205585261065,-3.72643179470202,FW,435,B,-1,-1,-3.9041205585261065,-3.72643179470202,-3.72643179470202
F,B,-2.6851356580677583,-2.7700038467815555,FB,436,B,-1,-1,-2.6851356580677583,-2.7700038467815555,-2.7700038467815555
F,B,-2.71554349631192,-2.6165656348668613,FB,437,W,-1,-1,-2.71554349631192,-2.8631493649802073,-2.8631493649802073
F,W,-4.038216518406789,-3.437075956265592,FW,438,B,-1,-1,-4.038216518406789,-3.437075956265592,-3.437075956265592
M,B,0.3693448800877563,-0.15549914831272998,MB,439,W,-1,-1,-2.6922654942467967,-8.257827594522677,-0.7572446465034679
F,W,-3.77427365193598,-3.3757202792704684,FW,440,B,-1,-1,-3.77427365193598,-3.3757202792704684,-3.3757202792704684
M,B,-0.7883328173979565,-0.6625334046582151,MB,441,B,-1,-1,-3.8499431917325095,-8.524865051826367,-1.0242821038071583
M,W,-1.3052656265624685,-1.1370409072235763,MW,442,B,-1,-1,-4.3668760008970215,-8.999372554391728,-1.4987896063725195
F,W,-2.3101932545646786,-2.0841058651817748,FW,443,W,-1,-1,-2.3101932545646786,-2.3306895952951208,-2.3306895952951208
M,W,-0.3693776696511191,-0.05255038452681896,MW,444,W,-1,-1,-3.430988043985672,-8.154878830736767,-0.6542958827175568
F,W,-1.549119994597297,-1.3608332616651586,FW,445,W,-1,-1,-1.549119994597297,-1.6074169917785046,-1.6074169917785046
M,B,-0.4598981252561477,-0.7341929422887497,MB,446,W,-1,-1,-3.5215084995907007,-8.836521388498698,-1.3359384404794876
F,W,-1.8377516091306068,-1.7597128175415693,FW,447,W,-1,-1,-1.8377516091306068,-2.006296547654915,-2.006296547654915
M,B,-0.6570420584117279,-0.7723597245283133,MB,448,B,-1,-1,-3.718652432746281,-8.634691371696466,-1.1341084236772563
F,W,-2.2753245200707526,-2.2840036573241638,FW,449,W,-1,-1,-2.2753245200707526,-2.5305873874375098,-2.5305873874375098
M,B,0.9286057498632032,0.6687159664940863,MB,450,B,-1,-1,-2.13300462447135,-7.193615680674066,0.3069672673451431
F,B,-3.858828196961583,-3.603305289997528,FB,451,W,-1,-1,-3.858828196961583,-3.849889020110874,-3.849889020110874
F,B,-4.480623940524488,-4.196075269313893,FB,452,B,-1,-1,-4.480623940524488,-4.196075269313893,-4.196075269313893
M,B,0.03728550805209254,-0.3364387190336672,MB,453,B,-1,-1,-3.0243248662824604,-8.19877036620182,-0.6981874181826103
F,W,-4.310002577379305,-3.9199509364617695,FW,454,B,-1,-1,-4.310002577379305,-3.9199509364617695,-3.9199509364617695
M,W,-0.8255946239007828,-0.7266561416649258,MW,455,W,-1,-1,-3.887204998235336,-8.828984587874873,-1.3284016398556635
M,W,0.6151354691774112,0.7307933005862147,MW,456,W,-1,-1,-2.446474905157142,-7.371535145623732,0.12904780239547686
F,W,-2.568638087447081,-2.427565046539368,FW,457,W,-1,-1,-2.568638087447081,-2.674148776652714,-2.674148776652714
M,W,1.6531707902975048,1.1345752500640491,MW,458,W,-1,-1,-1.4084395840370483,-6.967753196145898,0.5328297518733113
F,W,-3.8505570376247698,-3.4640665215155173,FW,459,B,-1,-1,-3.8505570376247698,-3.4640665215155173,-3.4640665215155173
M,W,2.1590365452883793,1.5740706715000423,MW,460,B,-1,-1,-0.9025738290461738,-6.28826097566811,1.2123219723510992
M,W,-0.436184179073552,-0.47311599501257,MW,461,B,-1,-1,-3.497794553408105,-8.335447642180723,-0.8348646941615132
M,W,0.20757361313148,0.12975588775852,MW,462,W,-1,-1,-2.8540367612030733,-7.972572558451427,-0.4719896104322179
M,W,-1.4154413625097744,-1.122112951419239,MW,463,B,-1,-1,-4.477051736844327,-8.984444598587391,-1.483861650568182
F,W,-4.148715487995391,-3.905701873605655,FW,464,B,-1,-1,-4.148715487995391,-3.905701873605655,-3.905701873605655
M,W,-0.21027131339772148,-0.1869785176243652,MW,465,W,-1,-1,-3.2718816877322747,-8.289306963834312,-0.7887240158151031
M,W,-0.11458213158134085,-0.1718014511586236,MW,466,W,-1,-1,-3.176192505915894,-8.27412989736857,-0.7735469493493614
M,W,0.2654071743965876,0.12079603833302828,MW,467,W,-1,-1,-2.7962031999379655,-7.981532407876919,-0.4809494598577096
F,B,-3.8819450263352215,-3.4258926201273074,FB,468,B,-1,-1,-3.8819450263352215,-3.4258926201273074,-3.4258926201273074
M,W,-0.007448894494889241,0.018655103507695798,MW,469,B,-1,-1,-3.0690592688294425,-7.8436765436604565,-0.34309359564124736
F,W,-3.665140940519669,-3.3683481982293983,FW,470,B,-1,-1,-3.665140940519669,-3.3683481982293983,-3.3683481982293983
M,W,-0.34498310503796153,-0.14637730456077422,MW,471,B,-1,-1,-3.4065934793725146,-8.008708951728927,-0.5081260037097174
F,W,-2.7608895331329864,-2.5260351641864784,FW,472,W,-1,-1,-2.7608895331329864,-2.7726188942998244,-2.7726188942998244
F,B,-2.9920070050860645,-3.198547048011132,FB,473,W,-1,-1,-2.9920070050860645,-3.445130778124478,-3.445130778124478
M,B,0.9546495503576828,0.4757245954270551,MB,474,W,-1,-1,-2.1069608239768702,-7.626603850782892,-0.12602090276368277
F,W,-2.0196861665077757,-2.1044190900888267,FW,475,W,-1,-1,-2.0196861665077757,-2.3510028202021727,-2.3510028202021727
F,W,-2.940845191846827,-2.8426733638109307,FW,476,B,-1,-1,-2.940845191846827,-2.8426733638109307,-2.8426733638109307
M,W,-0.5262666498174878,-0.42655237351683545,MW,477,B,-1,-1,-3.587877024152041,-8.288884020684987,-0.7883010726657786
M,W,0.2813279943824425,0.2858620465962014,MW,478,B,-1,-1,-2.7802823799521104,-7.576469600571951,-0.07588665255274174
F,W,-1.2769706711400672,-1.5774702575616173,FW,479,W,-1,-1,-1.2769706711400672,-1.8240539876749633,-1.8240539876749633
M,W,0.5871333379999706,0.4536365685313001,MW,480,W,-1,-1,-2.4744770363345827,-7.648691877678647,-0.14810892965943778
F,B,-1.96647614485252,-2.5236102898347346,FB,481,W,-1,-1,-1.96647614485252,-2.7701940199480806,-2.7701940199480806
M,W,-1.1739346739096277,-0.9517137907768894,MW,482,B,-1,-1,-4.23554504824418,-8.814045437945042,-1.3134624899258327
F,W,-2.2537132628917087,-2.5742308927856667,FW,483,W,-1,-1,-2.2537132628917087,-2.8208146228990127,-2.8208146228990127
F,W,-2.2969073712439667,-2.2351167021434017,FW,484,B,-1,-1,-2.2969073712439667,-2.2351167021434017,-2.2351167021434017
M,W,-1.4770280299036342,-1.1156443496465265,MW,485,B,-1,-1,-4.5386384042381875,-8.97797599681468,-1.4773930487954696
F,B,-3.4228765336716007,-3.255171036159457,FB,486,B,-1,-1,-3.4228765336716007,-3.255171036159457,-3.255171036159457
M,W,0.11021542371110787,0.14377793845305564,MW,487,W,-1,-1,-2.9513949506234454,-7.958550507756891,-0.4579675597376822
M,W,-0.3084376259444495,-0.20172175218549046,MW,488,B,-1,-1,-3.3700480002790028,-8.064053399353643,-0.5634704513344336
F,W,-2.4637065567911716,-2.2081823348688854,FW,489,W,-1,-1,-2.4637065567911716,-2.4547660649822314,-2.4547660649822314
M,B,-0.1620443135232674,-0.5394432084244963,MB,490,B,-1,-1,-3.2236546878578203,-8.401774855592649,-0.9011919075734395
M,B,-0.8557168431988593,-0.8978924974834354,MB,491,B,-1,-1,-3.9173272175334124,-8.760224144651588,-1.2596411966323786
F,W,-3.543299072079628,-3.075947218854244,FW,492,B,-1,-1,-3.543299072079628,-3.075947218854244,-3.075947218854244
F,B,-3.721433583825508,-3.49023413820312,FB,493,W,-1,-1,-3.721433583825508,-3.736817868316466,-3.736817868316466
M,B,0.3910617408384763,-0.056384689298658024,MB,494,B,-1,-1,-2.6705486334960766,-7.918716336466811,-0.4181333884476012
M,W,0.19218092777203916,0.14107342442255508,MW,495,B,-1,-1,-2.869429446562514,-7.721258222745598,-0.22067527472638807
F,B,-1.963427272524492,-1.9811654294220684,FB,496,B,-1,-1,-1.963427272524492,-1.9811654294220684,-1.9811654294220684
M,B,-0.17547337706808658,-0.3756436328230624,MB,497,B,-1,-1,-3.23708375140264,-8.237975279991215,-0.7373923319720055
M,W,0.15601116893435388,0.16860992457318896,MW,498,W,-1,-1,-2.905599205400199,-7.9337185216367585,-0.4331355736175489
M,W,-1.2481128909820751,-0.8884302099678992,MW,499,B,-1,-1,-4.309723265316628,-8.750761857136052,-1.2501789091168423
F,W,-3.5227972005738404,-3.0772887700744396,FW,500,B,-1,-1,-3.5227972005738404,-3.0772887700744396,-3.0772887700744396
M,W,0.3036445734463997,0.3326505568344702,MW,501,W,-1,-1,-2.7579658008881536,-7.769677889375477,-0.26909494135626766
M,W,-0.3243871532024754,-0.14215933360545335,MW,502,W,-1,-1,-3.3859975275370284,-8.244487779815401,-0.7439048317961912
M,W,1.2196583847925349,0.8756600177385498,MW,503,W,-1,-1,-1.8419519895420182,-7.226668428471397,0.273914519547812
M,W,0.3919673327153129,0.2572485053955164,MW,504,B,-1,-1,-2.6696430416192403,-7.605083141772636,-0.10450019375342673
M,B,-0.5726584236827194,-0.6438392563972288,MB,505,B,-1,-1,-3.6342687980172723,-8.506170903565382,-1.005587955546172
M,W,-0.6107428306352466,-0.4184518434312606,MW,506,W,-1,-1,-3.6723532049697996,-8.520780289641207,-1.0201973416219985
M,B,0.7704219710075246,0.4301709262502769,MB,507,W,-1,-1,-2.2911884033270287,-7.67215751995967,-0.17157457194046094
F,W,-3.6366192645423214,-3.3547135353981568,FW,508,W,-1,-1,-3.6366192645423214,-3.6012972655115028,-3.6012972655115028
M,B,0.5910163980427348,0.09532921124250954,MB,509,W,-1,-1,-2.470593976291818,-8.006999234967438,-0.5064162869482283
M,W,0.6384423242235021,0.4783950883081688,MW,510,W,-1,-1,-2.423168050111051,-7.6239333579017785,-0.12335040988256907
F,W,-3.2737924782807633,-2.9451139224926264,FW,511,B,-1,-1,-3.2737924782807633,-2.9451139224926264,-2.9451139224926264
M,B,0.25700999209775466,-0.03610630834410858,MB,512,W,-1,-1,-2.8046003822367984,-8.138434754554055,-0.6378518065348464
M,B,0.7375733223785622,0.525514475066644,MB,513,W,-1,-1,-2.3240370519559908,-7.576813971143303,-0.07623102312409391
M,W,-0.19130557933864453,-0.2290964673055379,MW,514,B,-1,-1,-3.2529159536731975,-8.09142811447369,-0.590845166454481
M,B,-0.7924504071903846,-0.9694483560540458,MB,515,B,-1,-1,-3.8540607815249377,-8.831780003222198,-1.3311970552029888
F,B,-3.9376808883133108,-3.6895563762749797,FB,516,W,-1,-1,-3.9376808883133108,-3.9361401063883257,-3.9361401063883257
F,B,-2.540491822516084,-2.405828938813384,FB,517,B,-1,-1,-2.540491822516084,-2.405828938813384,-2.405828938813384
F,W,-3.720059653091961,-3.474610543761502,FW,518,B,-1,-1,-3.720059653091961,-3.474610543761502,-3.474610543761502
M,B,0.05378020099172536,-0.15770306724388108,MB,519,W,-1,-1,-3.007830173342828,-8.260031513453828,-0.7594485654346189
F,B,-2.782837820826904,-2.6513027723324947,FB,520,W,-1,-1,-2.782837820826904,-2.8978865024458407,-2.8978865024458407
F,W,-2.1658425235757752,-2.4350908763148524,FW,521,B,-1,-1,-2.1658425235757752,-2.4350908763148524,-2.4350908763148524
M,W,0.6485090349982281,0.5029075030642747,MW,522,W,-1,-1,-2.413101339336325,-7.599420943145673,-0.09883799512646319
M,W,-0.4515404108252209,-0.2721723698248445,MW,523,B,-1,-1,-3.513150785159774,-8.134504016992997,-0.6339210689737876
M,W,0.5304090174695476,0.4254566890568111,MW,524,B,-1,-1,-2.5312013568650054,-7.436874958111342,0.06370798990786797
F,W,-3.7688114484963817,-3.2652380913847017,FW,525,W,-1,-1,-3.7688114484963817,-3.5118218214980477,-3.5118218214980477
M,W,0.7302901931704728,0.524170188396391,MW,526,B,-1,-1,-2.33132018116408,-7.338161458771761,0.16242148924744781
F,B,-3.267242685794208,-3.1955515677493493,FB,527,W,-1,-1,-3.267242685794208,-3.4421352978626953,-3.4421352978626953
F,W,-0.5048910635853563,-0.6377348005487221,FW,528,B,-1,-1,-0.5048910635853563,-0.6377348005487221,-0.6377348005487221
M,B,-0.0786730247656309,-0.27206201500608906,MB,529,W,-1,-1,-3.140283399100184,-8.374390461216036,-0.8738075131968269
M,W,-1.9112765981392568,-1.5260237440429831,MW,530,B,-1,-1,-4.97288697247381,-9.388355391211135,-1.8877724431919263
F,B,-3.5815195860459417,-3.5424867346346063,FB,531,B,-1,-1,-3.5815195860459417,-3.5424867346346063,-3.5424867346346063
M,W,0.8726789790610627,0.5963684677015031,MW,532,W,-1,-1,-2.1889313952734906,-7.505959978508444,-0.005377030489234769
M,W,0.8316932860757003,0.7097210829920729,MW,533,B,-1,-1,-2.229917088258853,-7.152610564176079,0.3479723838431298
F,W,-2.924269275810873,-2.692922299453121,FW,534,W,-1,-1,-2.924269275810873,-2.939506029566467,-2.939506029566467
F,W,-1.5221232255141273,-1.5641216391712618,FW,535,B,-1,-1,-1.5221232255141273,-1.5641216391712618,-1.5641216391712618
F,B,-3.1769621777825265,-2.7998600960616526,FB,536,W,-1,-1,-3.1769621777825265,-3.0464438261749986,-3.0464438261749986
F,W,-3.1262387217069603,-2.947513805591877,FW,537,W,-1,-1,-3.1262387217069603,-3.194097535705223,-3.194097535705223
M,B,0.6114935777160331,0.33424314354259616,MB,538,W,-1,-1,-2.45011679661852,-7.768085302667351,-0.2675023546481417
M,W,-1.1761897021470218,-1.0016016410441184,MW,539,B,-1,-1,-4.237800076481575,-8.863933288212271,-1.3633503401930616
M,W,-0.7512571351946987,-0.6107411290755397,MW,540,B,-1,-1,-3.812867509529252,-8.473072776243692,-0.9724898282244828
F,B,-4.275927056491803,-3.9880845685845294,FB,541,W,-1,-1,-4.275927056491803,-4.234668298697875,-4.234668298697875
M,W,-0.3293147149990862,-0.4075759054279545,MW,542,W,-1,-1,-3.3909250893336393,-8.509904351637902,-1.0093214036186924
M,B,0.6009174177499329,0.22159740276007986,MB,543,B,-1,-1,-2.4606929565846203,-7.640734244408073,-0.14015129638886328
M,B,0.33275821761928376,0.06838080839494609,MB,544,B,-1,-1,-2.7288521567152695,-7.793950838773206,-0.29336789075399705
M,B,0.35587002238272514,0.09678060925732283,MB,545,B,-1,-1,-2.705740351951828,-7.7655510379108295,-0.2649680898916203
M,W,1.08431748212832,0.6487999359043481,MW,546,B,-1,-1,-1.9772928922062332,-7.213531711263805,0.287051236755405
M,B,0.4006707849109947,-0.1081171522099984,MB,547,B,-1,-1,-2.6609395894235583,-7.9704487993781505,-0.46986585135894154
M,B,1.06963097609647,0.6835586591280116,MB,548,W,-1,-1,-1.9919793982380831,-7.418769787081936,0.08181316093727375
M,B,-0.015079904759384156,-0.13853914605223888,MB,549,B,-1,-1,-3.0766902790939374,-8.000870793220392,-0.5002878452011821
F,W,-1.9987794319846328,-1.9988398963247498,FW,550,B,-1,-1,-1.9987794319846328,-1.9988398963247498,-1.9988398963247498
M,W,-0.16473233816425964,-0.08550546852993214,MW,551,B,-1,-1,-3.2263427124988127,-7.947837115698085,-0.44725416767887527
F,W,-1.3208427894506247,-1.1457614800140592,FW,552,B,-1,-1,-1.3208427894506247,-1.1457614800140592,-1.1457614800140592
F,W,-3.256837903623833,-2.9692816784035383,FW,553,W,-1,-1,-3.256837903623833,-3.2158654085168843,-3.2158654085168843
M,W,0.17177788658318616,0.2064480767171426,MW,554,B,-1,-1,-2.889832487751367,-7.65588357045101,-0.15530062243180054
M,B,-1.143734239313533,-1.2261648378637429,MB,555,W,-1,-1,-4.205344613648086,-9.32849328407369,-1.8279103360544808
M,B,-0.022286651136798244,-0.08329532719522477,MB,556,B,-1,-1,-3.083897025471351,-7.945626974363377,-0.4450440263441679
F,W,-4.116775105703426,-3.7370409329884047,FW,557,W,-1,-1,-4.116775105703426,-3.9836246631017507,-3.9836246631017507
F,B,-1.073516117191188,-1.1717389158480498,FB,558,W,-1,-1,-1.073516117191188,-1.4183226459613958,-1.4183226459613958
F,B,-1.0895629596859708,-1.3693205359178922,FB,559,B,-1,-1,-1.0895629596859708,-1.3693205359178922,-1.3693205359178922
M,W,-0.3751944870041932,-0.043534319119720284,MW,560,W,-1,-1,-3.4368048613387465,-8.145862765329667,-0.6452798173104581
F,W,-2.7560918580482743,-2.352138453122268,FW,561,B,-1,-1,-2.7560918580482743,-2.352138453122268,-2.352138453122268
M,W,0.0059782324907281465,-0.061403525678032485,MW,562,W,-1,-1,-3.055632141843825,-8.16373197188798,-0.6631490238687704
M,B,0.7956808554825178,0.4562279224403861,MB,563,B,-1,-1,-2.2659295188520354,-7.406103724727767,0.09447922329144298
F,B,-3.053365567091032,-2.9311025132643773,FB,564,B,-1,-1,-3.053365567091032,-2.9311025132643773,-2.9311025132643773
F,W,-3.8914009049832994,-3.731138497055517,FW,565,B,-1,-1,-3.8914009049832994,-3.731138497055517,-3.731138497055517
M,W,0.3448012445909844,0.2168199356110148,MW,566,W,-1,-1,-2.716809129743569,-7.885508510598933,-0.38492556257972305
M,W,1.3222572131018386,1.0757016236229973,MW,567,B,-1,-1,-1.7393531612327144,-6.786630023545156,0.7139529244740541
F,W,-3.1621001732408383,-2.9771326340934134,FW,568,B,-1,-1,-3.1621001732408383,-2.9771326340934134,-2.9771326340934134
F,B,-2.9625452494991027,-3.2759496756958684,FB,569,B,-1,-1,-2.9625452494991027,-3.2759496756958684,-3.2759496756958684
F,B,-2.4063281373031846,-2.6270203746844474,FB,570,B,-1,-1,-2.4063281373031846,-2.6270203746844474,-2.6270203746844474
M,B,-0.5334303465935047,-0.7343380074559118,MB,571,W,-1,-1,-3.5950407209280577,-8.83666645366586,-1.3360835056466498
M,W,-0.5876429108086347,-0.4579304438341162,MW,572,B,-1,-1,-3.649253285143188,-8.320262091002268,-0.8196791429830593
M,W,-0.047738813896076135,-0.07066976426747551,MW,573,W,-1,-1,-3.1093491882306292,-8.172998210477424,-0.6724152624582134
M,W,0.5791381357210642,0.4218399358300498,MW,574,B,-1,-1,-2.482472238613489,-7.440491711338103,0.06009123668110666
F,W,-1.878620843848932,-1.82037680999666,FW,575,B,-1,-1,-1.878620843848932,-1.82037680999666,-1.82037680999666
F,B,-1.6174238794301738,-1.843147856338054,FB,576,B,-1,-1,-1.6174238794301738,-1.843147856338054,-1.843147856338054
M,W,-1.1586020297206467,-0.9615002768669084,MW,577,W,-1,-1,-4.2202124040552,-9.063828723076856,-1.5632457750576463
M,B,0.2297799475367325,-0.12980970317427448,MB,578,B,-1,-1,-2.8318304267978207,-7.992141350342427,-0.4915584023232176
M,W,0.09732941803980016,0.1434047796707151,MW,579,W,-1,-1,-2.9642809562947527,-7.958923666539232,-0.4583407185200228
M,B,-0.04777635624652607,-0.4079579326873973,MB,580,B,-1,-1,-3.109386730581079,-8.27028957985555,-0.7697066318363404
M,W,-0.5693439366410024,-0.3304418522675554,MW,581,B,-1,-1,-3.6309543109755555,-8.192773499435708,-0.6921905514164985
F,W,-2.1203128461647225,-1.8709400725738201,FW,582,W,-1,-1,-2.1203128461647225,-2.117523802687166,-2.117523802687166
F,W,-2.0832796891647374,-1.8398433784621877,FW,583,W,-1,-1,-2.0832796891647374,-2.086427108575534,-2.086427108575534
M,W,-0.026659094293188197,0.168151505212554,MW,584,B,-1,-1,-3.0882694686277414,-7.694180141955599,-0.19359719393638913
M,W,-0.17644816120315995,-0.08108522088777725,MW,585,B,-1,-1,-3.238058535537713,-7.94341686805593,-0.4428339200367204
M,B,0.6596209132151568,0.3963808033006081,MB,586,B,-1,-1,-2.4019894611193964,-7.465950843867544,0.034632104151664955
F,W,-4.933950179803233,-4.276506976811492,FW,587,W,-1,-1,-4.933950179803233,-4.523090706924838,-4.523090706924838
F,W,-3.59371647403823,-3.398380169980284,FW,588,W,-1,-1,-3.59371647403823,-3.64496390009363,-3.64496390009363
M,B,0.7993651342319,0.4906819402779423,MB,589,W,-1,-1,-2.262245240102653,-7.611646505932005,-0.11106355791279554
F,W,-2.6537709620270893,-2.5084223576542897,FW,590,B,-1,-1,-2.6537709620270893,-2.5084223576542897,-2.5084223576542897
M,B,-0.94847451503443,-1.0838026935037703,MB,591,B,-1,-1,-4.010084889368983,-8.946134340671923,-1.4455513926527135
F,W,-3.9841371152741742,-3.564138006284669,FW,592,B,-1,-1,-3.9841371152741742,-3.564138006284669,-3.564138006284669
F,W,-4.557180203005152,-3.8608978368531,FW,593,W,-1,-1,-4.557180203005152,-4.107481566966446,-4.107481566966446
M,W,-0.11532128261848475,-0.13612722907510902,MW,594,B,-1,-1,-3.176931656953038,-7.998458876243261,-0.49787592822405213
M,W,-0.031136642743393925,-0.030404768982686882,MW,595,B,-1,-1,-3.092747017077947,-7.892736416150839,-0.39215346813163005
M,W,0.3375831330654148,0.30931715271543225,MW,596,B,-1,-1,-2.7240272412691384,-7.553014494452721,-0.05243154643351089
F,W,-3.0275060619241243,-2.530019063086703,FW,597,B,-1,-1,-3.0275060619241243,-2.530019063086703,-2.530019063086703
M,W,-0.5076856691874343,-0.30499240327646626,MW,598,W,-1,-1,-3.5692960435219874,-8.407320849486414,-0.9067379014672041
F,W,-4.193402288639768,-3.6067530275808215,FW,599,B,-1,-1,-4.193402288639768,-3.6067530275808215,-3.6067530275808215
M,B,-1.059835891913745,-0.8260324862238473,MB,600,W,-1,-1,-4.121446266248298,-8.928360932433794,-1.4277779844145853
F,W,-4.460369486744677,-4.023936205009059,FW,601,B,-1,-1,-4.460369486744677,-4.023936205009059,-4.023936205009059
M,W,-0.15552588048167032,-0.08785187239750664,MW,602,B,-1,-1,-3.2171362548162232,-7.950183519565659,-0.4496005715464498
M,W,0.09850805580991599,0.1595191341747762,MW,603,B,-1,-1,-2.963102318524637,-7.702812512993376,-0.20222956497416694
M,W,0.5187035859981632,0.3689300750112791,MW,604,W,-1,-1,-2.54290678833639,-7.7333983711986685,-0.23281542317945875
M,W,-0.9948590103961144,-0.8850724477704404,MW,605,B,-1,-1,-4.056469384730668,-8.747404094938593,-1.2468211469193835
M,W,0.8047463401697176,0.8427351594645595,MW,606,B,-1,-1,-2.2568640341648356,-7.019596487703593,0.4809864603156163
F,W,-2.7092409746799904,-2.728153468743208,FW,607,W,-1,-1,-2.7092409746799904,-2.974737198856554,-2.974737198856554
F,W,-2.719149242088018,-2.2675652406603013,FW,608,W,-1,-1,-2.719149242088018,-2.5141489707736473,-2.5141489707736473
F,W,-2.2280522329772805,-2.1815082135850616,FW,609,W,-1,-1,-2.2280522329772805,-2.4280919436984076,-2.4280919436984076
F,W,-3.9064614279317986,-3.4315735763410933,FW,610,B,-1,-1,-3.9064614279317986,-3.4315735763410933,-3.4315735763410933
M,B,0.5957293851390485,0.2537177805169015,MB,611,W,-1,-1,-2.4658809891955045,-7.848610665693045,-0.34802771767383633
M,W,0.5495376682791013,0.4848889300515928,MW,612,W,-1,-1,-2.5120727060554517,-7.617439516158354,-0.11685656813914508
F,W,-2.2713929579288146,-2.112417155458745,FW,613,W,-1,-1,-2.2713929579288146,-2.359000885572091,-2.359000885572091
M,B,-0.9066473068780124,-0.7243820348827716,MB,614,W,-1,-1,-3.9682576812125654,-8.826710481092718,-1.3261275330735094
M,W,-1.2780512535836164,-0.8553511377107043,MW,615,B,-1,-1,-4.3396616279181695,-8.717682784878857,-1.2170998368596475
M,B,0.39231386906132737,0.015924590511481932,MB,616,W,-1,-1,-2.6692965052732256,-8.086403855698466,-0.5858209076792559
M,W,1.085467582376057,0.9840212635161056,MW,617,B,-1,-1,-1.9761427919584962,-6.878310383652047,0.6222725643671625
M,W,0.30871079148011965,0.4069822335590971,MW,618,W,-1,-1,-2.7528995828544334,-7.6953462126508505,-0.1947632646316408
F,W,-2.008324292311684,-1.8514600630581028,FW,619,W,-1,-1,-2.008324292311684,-2.098043793171449,-2.098043793171449
M,B,-0.11932699251530225,-0.5036773974164279,MB,620,B,-1,-1,-3.1809373668498555,-8.36600904458458,-0.8654260965653711
M,W,0.5848983629736535,0.6527206563912641,MW,621,B,-1,-1,-2.4767120113609,-7.209610990776889,0.29097195724232094
M,W,0.2611784865091641,0.08756576792658383,MW,622,W,-1,-1,-2.800431887825389,-8.014762678283363,-0.514179730264154
M,W,0.7731543772310855,0.6519538125486121,MW,623,B,-1,-1,-2.2884559971034677,-7.210377834619541,0.2902051133996689
M,B,-1.3897553853830733,-1.3217851193401688,MB,624,W,-1,-1,-4.451365759717627,-9.424113565550115,-1.9235306175309068
M,W,-0.5938079743235294,-0.5130044397962753,MW,625,W,-1,-1,-3.6554183486580825,-8.615332886006222,-1.1147499379870132
F,W,-1.5933440438310682,-1.871545789770544,FW,626,W,-1,-1,-1.5933440438310682,-2.1181295198838903,-2.1181295198838903
F,W,-2.693449219354895,-2.6287909388335398,FW,627,B,-1,-1,-2.693449219354895,-2.6287909388335398,-2.6287909388335398
M,B,0.26736592435124906,-0.10127921577673024,MB,628,B,-1,-1,-2.794244449983304,-7.963610862944883,-0.4630279149256734
F,W,-2.2670213776794137,-2.208650053826355,FW,629,B,-1,-1,-2.2670213776794137,-2.208650053826355,-2.208650053826355
M,W,-0.6853476327489356,-0.6757715911014143,MW,630,B,-1,-1,-3.7469580070834887,-8.538103238269567,-1.0375202902503573
F,B,-1.2776052705825067,-1.7844112428134085,FB,631,W,-1,-1,-1.2776052705825067,-2.0309949729267545,-2.0309949729267545
M,W,-1.4126670205419969,-1.226668308757236,MW,632,W,-1,-1,-4.47427739487655,-9.328996754967184,-1.828413806947974
F,W,-3.9836259441089465,-3.5091293294494434,FW,633,W,-1,-1,-3.9836259441089465,-3.7557130595627894,-3.7557130595627894
M,W,0.14904366115435325,-0.10156050444169096,MW,634,W,-1,-1,-2.9125667131801998,-8.203888950651638,-0.7033060026324288
F,B,-4.642356921438875,-4.221382084395588,FB,635,B,-1,-1,-4.642356921438875,-4.221382084395588,-4.221382084395588
