G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
F,W,-3.855866788195272,-3.302623178264356,FW,432,W,-1,-1,-3.855866788195272,-3.5387557044266447,-3.5387557044266447
M,B,0.5982093189450154,0.34771681724893405,MB,433,W,-1,-1,-2.4434125563433855,-7.728935066675051,-0.22527379723866908
M,W,-0.16144368626555364,-0.1511263493965657,MW,434,W,-1,-1,-3.2030655615539545,-8.227778233320551,-0.7241169638841688
M,W,0.7668243908478021,0.6828666330139366,MW,435,W,-1,-1,-2.274797484440599,-7.393785250910049,0.10987601852633344
M,W,0.7250940298558101,0.5718335812684807,MW,436,W,-1,-1,-2.316527845432591,-7.504818302655504,-0.0011570332191224164
M,W,0.2522842553876895,0.13168852664549846,MW,437,W,-1,-1,-2.7893376199007114,-7.944963357278486,-0.4413020878421047
M,W,-0.23627318597369315,-0.3465839690846941,MW,438,W,-1,-1,-3.277895061262094,-8.423235853008679,-0.9195745835722973
M,W,0.3884438916071803,0.38275435368080496,MW,439,B,-1,-1,-2.653177983681221,-7.453080775161758,0.050580494274623966
M,W,0.623273097443027,0.7231649356468051,MW,440,W,-1,-1,-2.418348777845374,-7.35348694827718,0.15017432115920193
F,B,-3.720029081853257,-3.3118403089362456,FB,441,W,-1,-1,-3.720029081853257,-3.5479728350985344,-3.5479728350985344
M,W,-0.7343981827603945,-0.612699559833537,MW,442,B,-1,-1,-3.7760200580487955,-8.4485346886761,-0.9448734192397179
M,B,-0.14630148163184006,-0.312556183404036,MB,443,W,-1,-1,-3.187923356920241,-8.38920806732802,-0.8855467978916391
M,B,1.8763292257410789,1.1898904054443062,MB,444,B,-1,-1,-1.1652926495473221,-6.645944723398257,0.8577165460381253
F,W,-2.1670747472548393,-1.9551172734181208,FW,445,B,-1,-1,-2.1670747472548393,-1.9551172734181208,-1.9551172734181208
M,B,0.4474114948737452,-0.08721394531980425,MB,446,B,-1,-1,-2.5942103804146557,-7.923049074162367,-0.41938780472598525
M,B,1.2773661780596566,0.8098041894007459,MB,447,W,-1,-1,-1.7642556972287444,-7.266847694523239,0.2368135749131428
M,W,0.09221756253061443,0.044248029267038136,MW,448,B,-1,-1,-2.9494043127577867,-7.7915870995755245,-0.28792583013914286
M,B,-0.4916695456981615,-0.4986820607881441,MB,449,B,-1,-1,-3.5332914209865627,-8.334517189630708,-0.8308559201943251
M,W,-0.1907543588022053,-0.1704425932864678,MW,450,B,-1,-1,-3.2323762340906064,-8.006277722129031,-0.5026164526926488
M,W,-0.295687401866342,-0.3015997547432188,MW,451,W,-1,-1,-3.337309277154743,-8.378251638667203,-0.8745903692308219
F,B,-1.3933508529796534,-1.7850943841338156,FB,452,B,-1,-1,-1.3933508529796534,-1.7850943841338156,-1.7850943841338156
M,W,-1.7029747699268971,-1.351232746268557,MW,453,W,-1,-1,-4.744596645215298,-9.427884630192542,-1.92422336075616
M,W,0.17444880825745476,0.3869491128668142,MW,454,W,-1,-1,-2.8671730670309463,-7.689702771057171,-0.18604150162078892
M,W,1.1736074073967349,1.00795445674434,MW,455,B,-1,-1,-1.8680144678916661,-6.827880672098223,0.675780597338159
F,B,-3.3968184932658603,-3.399628283154861,FB,456,B,-1,-1,-3.3968184932658603,-3.399628283154861,-3.399628283154861
F,W,-3.4174956628973354,-3.066092351923331,FW,457,B,-1,-1,-3.4174956628973354,-3.066092351923331,-3.066092351923331
F,W,-3.4356107472302697,-3.283860895235494,FW,458,B,-1,-1,-3.4356107472302697,-3.283860895235494,-3.283860895235494
F,B,-3.0673973164128183,-3.173078756216733,FB,459,W,-1,-1,-3.0673973164128183,-3.409211282379022,-3.409211282379022
F,W,-2.1103809152910538,-2.1828198083007457,FW,460,W,-1,-1,-2.1103809152910538,-2.4189523344630346,-2.4189523344630346
M,B,0.7488227573490556,0.3523897392313408,MB,461,B,-1,-1,-2.2927991179393454,-7.483445389611222,0.02021587982515982
M,B,-0.2716668062111343,-0.4658143249370756,MB,462,W,-1,-1,-3.3132886814995355,-8.542466208861061,-1.0388049394246788
M,B,-1.0005486213366193,-1.140750112993467,MB,463,W,-1,-1,-4.042170496625021,-9.217401996917452,-1.71374072748107
F,B,-2.9776938728990503,-2.911758060308721,FB,464,W,-1,-1,-2.9776938728990503,-3.14789058647101,-3.14789058647101
F,W,-1.8681152963535836,-1.8822501178479143,FW,465,W,-1,-1,-1.8681152963535836,-2.1183826440102034,-2.1183826440102034
M,B,-1.127018014162271,-1.2643571111918457,MB,466,B,-1,-1,-4.168639889450672,-9.100192240034408,-1.5965309705980266
M,B,0.1683706673173011,-0.17646594623423112,MB,467,B,-1,-1,-2.8732512079710997,-8.012301075076794,-0.5086398056404121
F,W,-3.414532810890859,-2.9854734389474507,FW,468,W,-1,-1,-3.414532810890859,-3.2216059651097395,-3.2216059651097395
F,W,-2.9654954425244053,-2.7471755628377243,FW,469,B,-1,-1,-2.9654954425244053,-2.7471755628377243,-2.7471755628377243
F,W,-3.285542881693037,-2.819909221654675,FW,470,W,-1,-1,-3.285542881693037,-3.056041747816964,-3.056041747816964
M,W,0.3116582979577921,0.2292829293949468,MW,471,B,-1,-1,-2.729963577330609,-7.606552199447616,-0.1028909300112342
M,B,-0.7753258594820931,-0.6905931780750982,MB,472,B,-1,-1,-3.816947734770494,-8.52642830691766,-1.0227670374812792
M,W,0.6606871258862629,0.5996346509630609,MW,473,W,-1,-1,-2.380934749402138,-7.477017232960924,0.026644036475457766
M,B,0.6807640036217821,0.23908903998149106,MB,474,B,-1,-1,-2.360857871666619,-7.596746088861072,-0.09308481942468994
M,W,0.8357068219714022,0.5148070189406342,MW,475,W,-1,-1,-2.205915053316999,-7.5618448649833505,-0.05818359554696895
F,B,-3.0340600218707845,-2.7440136556901717,FB,476,B,-1,-1,-3.0340600218707845,-2.7440136556901717,-2.7440136556901717
M,W,-0.4714605010033402,-0.5368901441659226,MW,477,W,-1,-1,-3.513082376291741,-8.613542028089908,-1.1098807586535258
F,W,-3.1024962129395224,-2.8797011737242717,FW,478,B,-1,-1,-3.1024962129395224,-2.8797011737242717,-2.8797011737242717
F,W,-3.62459323815332,-3.326304082176597,FW,479,B,-1,-1,-3.62459323815332,-3.326304082176597,-3.326304082176597
M,W,-0.4197058902486184,-0.4542985022854194,MW,480,W,-1,-1,-3.4613277655370194,-8.530950386209405,-1.0272891167730225
F,W,-4.360831282746082,-3.872606926169335,FW,481,W,-1,-1,-4.360831282746082,-4.1087394523316245,-4.1087394523316245
M,W,-0.14907097113755605,-0.1640899102362946,MW,482,W,-1,-1,-3.190692846425957,-8.240741794160279,-0.7370805247238977
M,B,-0.21112515695709289,-0.33712282919679804,MB,483,W,-1,-1,-3.2527470322454937,-8.413774713120784,-0.9101134436844012
M,W,0.08060905540156997,0.023942430484636484,MW,484,B,-1,-1,-2.961012819886831,-7.811892698357926,-0.30823142892154454
M,W,1.1053687433954136,0.6887303264172565,MW,485,W,-1,-1,-1.9362531318929874,-7.387921557506728,0.11573971192965338
M,W,-0.3365428709651462,-0.2760102484658171,MW,486,W,-1,-1,-3.3781647462535473,-8.352662132389803,-0.8490008629534203
F,B,-2.159576884207444,-2.2484802498914087,FB,487,W,-1,-1,-2.159576884207444,-2.4846127760536976,-2.4846127760536976
M,B,-0.6050994430341525,-0.8033172126197191,MB,488,W,-1,-1,-3.6467213183225535,-8.879969096543704,-1.3763078271073224
F,B,-2.164089343528516,-2.2449191442111407,FB,489,B,-1,-1,-2.164089343528516,-2.2449191442111407,-2.2449191442111407
M,B,-0.9566882209409979,-1.074888973437297,MB,490,W,-1,-1,-3.9983100962293987,-9.151540857361281,-1.6478795879249002
F,W,-3.475324759081309,-3.0175058719293566,FW,491,W,-1,-1,-3.475324759081309,-3.2536383980916455,-3.2536383980916455
M,B,0.3144470856246344,0.13805668748313854,MB,492,B,-1,-1,-2.7271747896637666,-7.697778441359424,-0.19411717192304245
F,W,-3.029206624772076,-2.8145266192931944,FW,493,W,-1,-1,-3.029206624772076,-3.0506591454554832,-3.0506591454554832
F,W,-5.1792555934314715,-4.801232643514954,FW,494,B,-1,-1,-5.1792555934314715,-4.801232643514954,-4.801232643514954
M,W,1.076335444005393,0.8814253263924368,MW,495,B,-1,-1,-1.965286431283008,-6.954409802450126,0.5492514669862558
F,B,-2.5617778994895857,-2.453668206067832,FB,496,W,-1,-1,-2.5617778994895857,-2.689800732230121,-2.689800732230121
M,W,-0.5182173877213123,-0.3699383329562647,MW,497,B,-1,-1,-3.5598392630097133,-8.205773461798827,-0.7021121923624457
F,B,-3.6928416361184335,-3.4142775231007496,FB,498,B,-1,-1,-3.6928416361184335,-3.4142775231007496,-3.4142775231007496
M,W,0.5610985069769814,0.420803922060233,MW,499,W,-1,-1,-2.4805233683114194,-7.655847961863752,-0.15218669242737015
M,W,-0.07937492951455041,0.07620218123245913,MW,500,B,-1,-1,-3.1209968048029513,-7.759632947610104,-0.25597167817372185
F,W,-4.010686006302439,-3.50256534443336,FW,501,B,-1,-1,-4.010686006302439,-3.50256534443336,-3.50256534443336
F,W,-1.850651549634586,-1.5947081394506444,FW,502,B,-1,-1,-1.850651549634586,-1.5947081394506444,-1.5947081394506444
M,W,-0.05977143950991149,-0.07520964977106166,MW,503,B,-1,-1,-3.1013933147983126,-7.911044778613625,-0.40738350917724264
M,W,-0.17178770660025136,-0.1957495846024432,MW,504,B,-1,-1,-3.2134095818886523,-8.031584713445007,-0.5279234440086242
M,W,0.16460551777964533,0.11843306898373497,MW,505,W,-1,-1,-2.8770163575087557,-7.95821881494025,-0.4545575455038682
M,B,-0.7160412964350513,-0.8900425835999092,MB,506,B,-1,-1,-3.7576631717234523,-8.725877712442472,-1.2222164430060902
M,W,-0.4775742701321902,-0.3940475437338408,MW,507,B,-1,-1,-3.519196145420591,-8.229882672576403,-0.7262214031400218
F,W,-3.5039107326758554,-2.9927177155220437,FW,508,B,-1,-1,-3.5039107326758554,-2.9927177155220437,-2.9927177155220437
F,W,-2.7595591280495926,-2.529522302378455,FW,509,B,-1,-1,-2.7595591280495926,-2.529522302378455,-2.529522302378455
M,B,1.0593793954033166,0.6387688192448533,MB,510,B,-1,-1,-1.9822424798850844,-7.19706630959771,0.3065949598386723
F,W,-3.375684775957154,-2.8608674507031453,FW,511,B,-1,-1,-3.375684775957154,-2.8608674507031453,-2.8608674507031453
M,B,0.1957631518627112,-0.05405389514724579,MB,512,B,-1,-1,-2.84585872342569,-7.8898890239898085,-0.3862277545534268
M,W,0.6857014533826897,0.552653895170761,MW,513,W,-1,-1,-2.3559204219057115,-7.523997988753224,-0.02033671931684211
F,W,-3.3666899452564736,-3.0592801149643503,FW,514,B,-1,-1,-3.3666899452564736,-3.0592801149643503,-3.0592801149643503
M,W,0.1925402843760804,0.19227200302408293,MW,515,B,-1,-1,-2.849081590912321,-7.6435631258184795,-0.13990185638209807
M,B,-1.0847660941726551,-1.2763496052780114,MB,516,W,-1,-1,-4.126387969461057,-9.353001489201997,-1.8493402197656146
M,B,-0.3298700199336019,-0.4798480990958482,MB,517,B,-1,-1,-3.371491895222003,-8.315683227938411,-0.8120219585020292
M,W,0.436901340456636,0.30102434652063204,MW,518,W,-1,-1,-2.604720534831765,-7.775627537403353,-0.2719662679669711
M,B,0.5109722801675558,0.058276220164502734,MB,519,B,-1,-1,-2.5306495951208454,-7.77755890867806,-0.27389763924167826
M,W,1.1537564724096565,0.7793174586943894,MW,520,B,-1,-1,-1.8878654028787445,-7.056517670148174,0.4471435992882084
F,W,-2.052717523893873,-1.954081750731819,FW,521,W,-1,-1,-2.052717523893873,-2.1902142768941077,-2.1902142768941077
F,B,-2.547514128698514,-2.6204381165980717,FB,522,W,-1,-1,-2.547514128698514,-2.8565706427603605,-2.8565706427603605
F,W,-2.231388712059898,-2.2589182475625185,FW,523,B,-1,-1,-2.231388712059898,-2.2589182475625185,-2.2589182475625185
M,B,0.7938207886047169,0.4562661865102766,MB,524,W,-1,-1,-2.247801086683684,-7.620385697413708,-0.11672442797732652
M,W,0.527071834747035,0.3977359902677349,MW,525,B,-1,-1,-2.514550040541366,-7.438099138574828,0.06556213086155388
F,W,-3.2651262264218253,-3.227235869481345,FW,526,W,-1,-1,-3.2651262264218253,-3.463368395643634,-3.463368395643634
M,B,1.5547340654848656,1.152374037635926,MB,527,W,-1,-1,-1.4868878098035354,-6.924277846288059,0.5793834231483228
M,W,-0.7678089622306464,-0.7243615285315258,MW,528,W,-1,-1,-3.8094308375190473,-8.80101341245551,-1.297352143019129
F,W,-2.4916415898078017,-2.53984389692439,FW,529,B,-1,-1,-2.4916415898078017,-2.53984389692439,-2.53984389692439
F,W,-2.7716444610858577,-2.5691382517756107,FW,530,W,-1,-1,-2.7716444610858577,-2.8052707779378996,-2.8052707779378996
M,B,-0.3573462558628924,-0.6708647169905577,MB,531,B,-1,-1,-3.3989681311512934,-8.50669984583312,-1.0030385763967387
M,W,0.4459847621161621,0.4592227718494301,MW,532,W,-1,-1,-2.5956371131722387,-7.6174291120745545,-0.11376784263817302
M,B,-0.4020735799934905,-0.5356356786394278,MB,533,W,-1,-1,-3.4436954552818917,-8.612287562563413,-1.108626293127031
F,B,-3.612394300424393,-3.7112381978142817,FB,534,W,-1,-1,-3.612394300424393,-3.9473707239765705,-3.9473707239765705
M,W,-0.7893754580925602,-0.5372126972748088,MW,535,B,-1,-1,-3.830997333380961,-8.373047826117372,-0.8693865566809897
M,B,-1.2492049114439867,-1.2367358062789091,MB,536,W,-1,-1,-4.290826786732388,-9.313387690202894,-1.8097264207665122
F,B,-2.153643881796723,-2.4637118859899934,FB,537,W,-1,-1,-2.153643881796723,-2.699844412152282,-2.699844412152282
M,W,0.01872626602763214,-0.05143730729983185,MW,538,B,-1,-1,-3.022895609260769,-7.8872724361423945,-0.38361116670601286
M,B,-0.18917164538414175,-0.3575193644724877,MB,539,W,-1,-1,-3.2307935206725427,-8.434171248396472,-0.9305099789600908
F,B,-2.673883566898568,-2.914476675293254,FB,540,B,-1,-1,-2.673883566898568,-2.914476675293254,-2.914476675293254
M,B,0.413616577509656,-0.1272472920071635,MB,541,W,-1,-1,-2.628005297778745,-8.203899175931149,-0.7002379064947666
F,W,-5.5673225372507,-4.826988828442744,FW,542,W,-1,-1,-5.5673225372507,-5.063121354605033,-5.063121354605033
M,W,0.12186704033061865,0.1122523193236254,MW,543,W,-1,-1,-2.919754834957782,-7.96439956460036,-0.46073829516397774
M,W,-0.22047810607131602,-0.19054863657935145,MW,544,W,-1,-1,-3.262099981359717,-8.267200520503337,-0.7635392510669545
M,B,-0.7746978089720219,-0.7916193797364095,MB,545,B,-1,-1,-3.816319684260423,-8.627454508578973,-1.1237932391425904
F,W,-2.837646242089622,-2.8454617893211016,FW,546,W,-1,-1,-2.837646242089622,-3.0815943154833905,-3.0815943154833905
M,W,0.0009696423987597648,0.13180889542793287,MW,547,B,-1,-1,-3.040652232889641,-7.70402623341463,-0.20036496397824813
F,B,-4.631177461477635,-4.225443675964431,FB,548,W,-1,-1,-4.631177461477635,-4.461576202126721,-4.461576202126721
F,B,-4.4374398457494335,-4.20249753005809,FB,549,B,-1,-1,-4.4374398457494335,-4.20249753005809,-4.20249753005809
F,W,-3.354054262707772,-3.0773038078404413,FW,550,W,-1,-1,-3.354054262707772,-3.31343633400273,-3.31343633400273
M,B,0.2672482067288195,0.21583631995725566,MB,551,W,-1,-1,-2.7743736685595817,-7.860815563966729,-0.35715429453034747
M,B,0.1077181623160358,-0.2387336224791129,MB,552,B,-1,-1,-2.933903712972365,-8.074568751321676,-0.5709074818852939
M,B,-0.4175112446464591,-0.6033003133484387,MB,553,W,-1,-1,-3.4591331199348603,-8.679952197272424,-1.1762909278360418
M,B,0.059112535487446535,-0.16846058245582576,MB,554,W,-1,-1,-2.9825093398009543,-8.24511246637981,-0.7414511969434289
M,W,1.1108915317096921,0.8731886231847731,MW,555,W,-1,-1,-1.9307303435787089,-7.203463260739212,0.30019800869716995
F,B,-3.3723351008579825,-3.2376160101030904,FB,556,B,-1,-1,-3.3723351008579825,-3.2376160101030904,-3.2376160101030904
M,W,1.6322246029650305,1.3141988325101808,MW,557,B,-1,-1,-1.4093972723233705,-6.521636296332382,0.9820249731039998
M,B,0.9729590363167124,0.5845594883453787,MB,558,W,-1,-1,-2.0686628389716883,-7.492092395578606,0.011568873857775608
F,W,-1.0198615400812852,-1.0577844470714781,FW,559,B,-1,-1,-1.0198615400812852,-1.0577844470714781,-1.0577844470714781
M,W,0.06506489448958823,-0.07198466070880846,MW,560,B,-1,-1,-2.976556980798813,-7.907819789551371,-0.40415852011498943
F,B,-2.17220328841096,-2.3993805774273484,FB,561,W,-1,-1,-2.17220328841096,-2.6355131035896373,-2.6355131035896373
F,W,-3.1643636885493804,-3.0214749871202944,FW,562,W,-1,-1,-3.1643636885493804,-3.2576075132825832,-3.2576075132825832
M,W,0.6349683154874467,0.5033039627347379,MW,563,W,-1,-1,-2.4066535598009544,-7.573347921189247,-0.06968665175286526
M,W,-0.14015063345508655,-0.16376213224751776,MW,564,B,-1,-1,-3.1817725087434874,-7.999597261090081,-0.4959359916536987
M,B,-0.21270318109484948,-0.3916048970946996,MB,565,W,-1,-1,-3.2543250563832506,-8.468256781018685,-0.9645955115823027
M,W,-0.6641193831217951,-0.4306175160052686,MW,566,W,-1,-1,-3.705741258410196,-8.507269399929253,-1.0036081304928717
F,W,-1.9059999415119016,-1.7694009642157442,FW,567,W,-1,-1,-1.9059999415119016,-2.005533490378033,-2.005533490378033
F,W,-4.035740227573745,-3.9407309000882016,FW,568,B,-1,-1,-4.035740227573745,-3.9407309000882016,-3.9407309000882016
F,B,-2.956723686518095,-3.132130105320322,FB,569,B,-1,-1,-2.956723686518095,-3.132130105320322,-3.132130105320322
F,W,-1.7839934074028785,-1.8346427453157328,FW,570,B,-1,-1,-1.7839934074028785,-1.8346427453157328,-1.8346427453157328
M,B,-0.13250538118046912,-0.4605864202540288,MB,571,B,-1,-1,-3.17412725646887,-8.296421549096591,-0.7927602796602098
M,W,-0.3737315254649618,-0.4753071852910077,MW,572,W,-1,-1,-3.4153534007533626,-8.551959069214993,-1.0482977997786107
F,W,-2.2483395108753554,-2.163170664486398,FW,573,B,-1,-1,-2.2483395108753554,-2.163170664486398,-2.163170664486398
M,W,-0.4998215143693399,-0.4587342000753363,MW,574,W,-1,-1,-3.541443389657741,-8.53538608399932,-1.0317248145629394
F,B,-3.3108250425556363,-3.2760043212692613,FB,575,B,-1,-1,-3.3108250425556363,-3.2760043212692613,-3.2760043212692613
M,B,0.7659450058341614,0.4498688831279196,MB,576,B,-1,-1,-2.2756768694542395,-7.385966245714643,0.11769502372173862
M,W,0.26475492680307633,0.4048294670216658,MW,577,B,-1,-1,-2.7768669484853246,-7.431005661820897,0.07265560761548479
M,W,-0.7352905810179861,-0.4574991974641459,MW,578,W,-1,-1,-3.776912456306387,-8.534151081388131,-1.0304898119517492
F,W,-3.7034654393012634,-3.1766756436548578,FW,579,W,-1,-1,-3.7034654393012634,-3.4128081698171466,-3.4128081698171466
M,B,-0.07835682499895484,-0.26315261872452805,MB,580,W,-1,-1,-3.119978700287356,-8.339804502648512,-0.8361432332121312
M,B,0.7081082761906381,0.1501213795939783,MB,581,B,-1,-1,-2.333513599097763,-7.685713749248585,-0.18205247981220268
M,B,0.7951961596152837,0.5004792038602209,MB,582,B,-1,-1,-2.2464257156731176,-7.335355924982342,0.16830534445403994
F,W,-3.4350830035610502,-3.180109320893316,FW,583,W,-1,-1,-3.4350830035610502,-3.416241847055605,-3.416241847055605
M,B,-1.184741812941854,-1.1335576039456436,MB,584,W,-1,-1,-4.226363688230255,-9.210209487869628,-1.7065482184332468
M,B,0.4870418656998104,0.10323888907655447,MB,585,B,-1,-1,-2.5545800095885904,-7.732596239766008,-0.2289349703296265
M,W,0.2245518737485867,0.3147686766570933,MW,586,B,-1,-1,-2.8170700015398142,-7.52106645218547,-0.0174051827490877
F,W,-3.3648297452840876,-2.9695413043309467,FW,587,W,-1,-1,-3.3648297452840876,-3.2056738304932355,-3.2056738304932355
M,W,-0.4360636717652256,-0.20283195768026369,MW,588,B,-1,-1,-3.4776855470536265,-8.038667086522826,-0.5350058170864447
F,W,-3.7472366922608615,-3.4887486276297683,FW,589,W,-1,-1,-3.7472366922608615,-3.724881153792057,-3.724881153792057
M,W,-0.5560554930217724,-0.4665656419010759,MW,590,B,-1,-1,-3.5976773683101735,-8.302400770743638,-0.7987395013072569
M,B,-0.5994657113129955,-0.8319815769060872,MB,591,B,-1,-1,-3.6410875866013965,-8.667816705748649,-1.1641554363122681
M,B,0.7809872616903363,0.4392682632905477,MB,592,B,-1,-1,-2.260634613598065,-7.396566865552015,0.1070944038843667
M,W,0.9011240459336566,0.8299156497029228,MW,593,B,-1,-1,-2.1404978293547443,-7.00591947913964,0.49774179029674176
M,W,0.8234458276238046,0.6497192451844647,MW,594,W,-1,-1,-2.2181760476645964,-7.426932638739521,0.07672863069686153
M,B,0.40958029062231505,0.05850577981717176,MB,595,W,-1,-1,-2.632041584666086,-8.018146104106814,-0.5144848346704314
F,W,-2.319760800123715,-2.1539203391503827,FW,596,W,-1,-1,-2.319760800123715,-2.3900528653126716,-2.3900528653126716
M,W,-0.5377747425142716,-0.32177238353839244,MW,597,B,-1,-1,-3.5793966178026726,-8.157607512380956,-0.6539462429445735
M,W,0.5081984305409659,0.5366969942570825,MW,598,B,-1,-1,-2.5334234447474353,-7.299138134585481,0.2045231348509015
M,W,-0.3122795434065097,-0.32974120113021416,MW,599,W,-1,-1,-3.3539014186949108,-8.4063930850542,-0.9027318156178172
M,W,0.2714193535961438,0.2223764208263801,MW,600,W,-1,-1,-2.7702025216922572,-7.854275463097605,-0.35061419366122304
F,W,-3.183424591562469,-3.0566618572159583,FW,601,W,-1,-1,-3.183424591562469,-3.292794383378247,-3.292794383378247
F,W,-1.5426052555886571,-1.522582966297614,FW,602,W,-1,-1,-1.5426052555886571,-1.758715492459903,-1.758715492459903
M,W,-0.7492812217737783,-0.611555921266403,MW,603,W,-1,-1,-3.7909030970621793,-8.688207805190387,-1.1845465357540061
M,W,-0.14517833837252722,-0.03816001306361887,MW,604,W,-1,-1,-3.1868002136609284,-8.114811896987604,-0.611150627551222
M,W,0.3346524028897387,0.3847867513778779,MW,605,W,-1,-1,-2.7069694723986624,-7.691865132546107,-0.18820386310972526
M,W,-0.2931512258206249,-0.21292306111659373,MW,606,W,-1,-1,-3.334773101109026,-8.28957494504058,-0.7859136756041969
M,B,0.21126625331074872,0.061506083255162165,MB,607,B,-1,-1,-2.8303556219776524,-7.7743290455874,-0.27066777615101884
F,B,-2.588056425510215,-2.929772522981166,FB,608,W,-1,-1,-2.588056425510215,-3.165905049143455,-3.165905049143455
M,W,0.12558687604885246,0.07544522053453376,MW,609,W,-1,-1,-2.9160349992395487,-8.001206663389452,-0.4975453939530694
F,B,-1.035602968651328,-1.3839432732369683,FB,610,W,-1,-1,-1.035602968651328,-1.6200757993992574,-1.6200757993992574
M,W,0.4004461999951748,0.31153280756963,MW,611,B,-1,-1,-2.6411756752932263,-7.524302321272933,-0.020641051836551016
M,W,1.227131609373053,1.0620167546638282,MW,612,W,-1,-1,-1.814490265915348,-7.0146351292601565,0.48902614017622503
M,W,-0.12134849797541088,0.05365488943483624,MW,613,W,-1,-1,-3.162970373263812,-8.022996994489148,-0.5193357250527669
F,W,-2.624479106331451,-2.3638284751377223,FW,614,B,-1,-1,-2.624479106331451,-2.3638284751377223,-2.3638284751377223
M,B,-0.1885331446892822,-0.1412369352238255,MB,615,B,-1,-1,-3.2301550199776834,-7.977072064066388,-0.47341079463000646
F,W,-1.17473821169273,-1.2818154979325729,FW,616,B,-1,-1,-1.17473821169273,-1.2818154979325729,-1.2818154979325729
M,B,0.08405978487682421,-0.3083472686813489,MB,617,W,-1,-1,-2.9575620904115767,-8.384999152605333,-0.881337883168952
M,W,0.1288547464610488,0.167145276395159,MW,618,W,-1,-1,-2.912767128827352,-7.909506607528826,-0.40584533809244416
F,B,-2.5613111867304448,-2.5269944775066278,FB,619,W,-1,-1,-2.5613111867304448,-2.7631270036689166,-2.7631270036689166
M,W,0.6368691476882338,0.7722106570441983,MW,620,W,-1,-1,-2.404752727600167,-7.304441226879787,0.1992200425565952
M,W,-0.3469409915265618,-0.00688320613459925,MW,621,W,-1,-1,-3.3885628668149628,-8.083535090058584,-0.5798738206222024
F,W,-2.86249612916516,-2.636399336758835,FW,622,W,-1,-1,-2.86249612916516,-2.872531862921124,-2.872531862921124
M,B,-0.563484139716812,-0.6942039581604746,MB,623,W,-1,-1,-3.605106015005213,-8.77085584208446,-1.2671945726480778
F,B,-3.4045119561860835,-3.3708128365683847,FB,624,W,-1,-1,-3.4045119561860835,-3.6069453627306736,-3.6069453627306736
F,B,-1.4241912460454873,-1.8936045574578324,FB,625,B,-1,-1,-1.4241912460454873,-1.8936045574578324,-1.8936045574578324
M,W,-0.43999326098481867,-0.4673405073407811,MW,626,W,-1,-1,-3.4816151362732195,-8.543992391264766,-1.0403311218283842
F,W,-2.4351753650074737,-2.2262490841983174,FW,627,W,-1,-1,-2.4351753650074737,-2.462381610360606,-2.462381610360606
M,B,0.7454472867890471,0.5164920254540754,MB,628,W,-1,-1,-2.296174588499354,-7.56015985846991,-0.05649858903352778
M,B,0.18041912232447627,-0.07843611400566516,MB,629,B,-1,-1,-2.8612027529639246,-7.914271242848228,-0.41060997341184613
F,B,-2.976401061925204,-2.664995976494536,FB,630,W,-1,-1,-2.976401061925204,-2.901128502656825,-2.901128502656825
F,W,-4.7780156370477895,-4.1708705985670775,FW,631,W,-1,-1,-4.7780156370477895,-4.407003124729367,-4.407003124729367
F,W,-3.3979948857063897,-3.195347926653326,FW,632,W,-1,-1,-3.3979948857063897,-3.431480452815615,-3.431480452815615
F,B,-2.7931079931878693,-2.866445482853252,FB,633,W,-1,-1,-2.7931079931878693,-3.102578009015541,-3.102578009015541
M,W,0.5268248074663882,0.4517670444060771,MW,634,W,-1,-1,-2.5147970678220126,-7.624884839517907,-0.12122357008152601
F,W,-1.5907757105768248,-1.7025357315814542,FW,635,B,-1,-1,-1.5907757105768248,-1.7025357315814542,-1.7025357315814542
M,W,0.17308596552519326,0.2644307222514144,MW,636,B,-1,-1,-2.868535909763208,-7.5714044065911486,-0.0677431371547666
M,W,-0.2255056966600366,-0.17264124168814535,MW,637,B,-1,-1,-3.2671275719484374,-8.008476370530708,-0.5048151010943264
M,B,-0.33934506851948903,-0.5625828136754571,MB,638,B,-1,-1,-3.38096694380789,-8.39841794251802,-0.8947566730816381
M,B,-0.4147592880859008,-0.4817296515358901,MB,639,B,-1,-1,-3.456381163374302,-8.317564780378452,-0.8139035109420711
M,B,0.6798141462726891,0.08739827494572701,MB,640,W,-1,-1,-2.361807729015712,-7.989253608978258,-0.48559233954187614
F,W,-3.7444983765476207,-3.4746770711486583,FW,641,W,-1,-1,-3.7444983765476207,-3.710809597310947,-3.710809597310947
M,B,0.45259065377712504,-0.0013307451600544364,MB,642,B,-1,-1,-2.589031221511276,-7.8371658740026175,-0.33350460456623543
F,B,-3.7295253848127836,-3.1404165940344075,FB,643,B,-1,-1,-3.7295253848127836,-3.1404165940344075,-3.1404165940344075
F,W,-2.7060419130595115,-2.337810325338816,FW,644,W,-1,-1,-2.7060419130595115,-2.573942851501105,-2.573942851501105
M,B,1.021991648928251,0.5071514715800693,MB,645,W,-1,-1,-2.01963022636015,-7.569500412343915,-0.06583914290753379
F,W,-2.0738369125866947,-2.0720357050643576,FW,646,W,-1,-1,-2.0738369125866947,-2.3081682312266465,-2.3081682312266465
F,B,-3.737843620495068,-3.4598410457802347,FB,647,B,-1,-1,-3.737843620495068,-3.4598410457802347,-3.4598410457802347
