G,R,X,Y,GR,UID,WrongR,qw,qb,X_count,Y_count,Y_count_resolve
M,B,-0.08082640348133402,-0.15881571716272155,MB,523,W,-1,-1,-3.1490845690000175,-8.31754256589073,-0.7656584851425138
F,B,-0.9805057032397508,-1.4183398420905853,FB,524,B,-1,-1,-0.9805057032397508,-1.4183398420905853,-1.4183398420905853
F,W,-4.240757126814152,-4.058859596991336,FW,525,W,-1,-1,-4.240757126814152,-4.30462760321987,-4.30462760321987
M,W,0.34842426619814115,0.2661091466881662,MW,526,B,-1,-1,-2.719833899320542,-7.652808513539201,-0.10092443279098484
M,W,-1.6209633313607148,-1.1632600223473808,MW,527,W,-1,-1,-4.689221496879398,-9.321986871075389,-1.770102790327173
M,W,-1.2851271904842252,-1.1329438906029974,MW,528,B,-1,-1,-4.353385356002908,-9.051861550830365,-1.4999774700821484
M,W,-0.7375764306133189,-0.4738779256037944,MW,529,B,-1,-1,-3.8058345961320024,-8.392795585831163,-0.8409115050829454
M,W,-1.268283471901832,-1.0835860693381552,MW,530,B,-1,-1,-4.336541637420515,-9.002503729565522,-1.4506196488173062
M,B,-0.2567609054767898,-0.3333008316863169,MB,531,W,-1,-1,-3.3250190709954732,-8.492027680414326,-0.9401435996661092
F,B,-2.8715024733894445,-3.029453942960288,FB,532,B,-1,-1,-2.8715024733894445,-3.029453942960288,-3.029453942960288
M,W,-0.32067610680426434,-0.4658420802774761,MW,533,W,-1,-1,-3.3889342723229476,-8.624568929005484,-1.0726848482572682
M,B,-0.9286123363478872,-1.0703412738442482,MB,534,B,-1,-1,-3.9968705018665704,-8.989258934071616,-1.4373748533233992
M,B,-0.39683819805698106,-0.3629514062057125,MB,535,B,-1,-1,-3.4650963635756646,-8.28186906643308,-0.7299849856848635
F,W,-2.3385714005956726,-2.3396071432100283,FW,536,W,-1,-1,-2.3385714005956726,-2.585375149438561,-2.585375149438561
M,W,-0.21283592496741985,-0.3818414184719114,MW,537,B,-1,-1,-3.281094090486103,-8.30075907869928,-0.7488749979510625
M,W,-0.034196181054114434,0.025893003095185597,MW,538,B,-1,-1,-3.102454346572798,-7.893024657132182,-0.34114057638396544
M,W,0.270512149121848,0.3473898473813025,MW,539,B,-1,-1,-2.7977460163968355,-7.571527812846065,-0.019643732097848532
M,W,-1.1090095545977428,-1.0248353789979403,MW,540,B,-1,-1,-4.177267720116426,-8.943753039225308,-1.3918689584770914
M,W,-0.9776661799236858,-0.6823685805718488,MW,541,W,-1,-1,-4.045924345442369,-8.841095429299857,-1.289211348551641
M,W,-0.2836150851313428,-0.34799873267703685,MW,542,B,-1,-1,-3.3518732506500264,-8.266916392904404,-0.7150323121561879
M,W,-1.6057483847704228,-1.2352058878681145,MW,543,W,-1,-1,-4.674006550289106,-9.393932736596124,-1.8420486558479068
M,W,-0.8289231089933309,-0.7390839130572637,MW,544,W,-1,-1,-3.8971812745120142,-8.897810761785273,-1.345926681037056
F,B,-3.9763616461012137,-3.887136182380023,FB,545,W,-1,-1,-3.9763616461012137,-4.132904188608556,-4.132904188608556
M,B,0.01631830645019379,-0.21260952846215714,MB,546,W,-1,-1,-3.0519398590684896,-8.371336377190165,-0.8194522964419493
M,W,0.2458250498599757,0.21357035065074395,MW,547,B,-1,-1,-2.8224331156587077,-7.705347309576624,-0.1534632288284071
M,B,-0.7001791539415976,-0.8835765391967267,MB,548,W,-1,-1,-3.768437319460281,-9.042303387924736,-1.490419307176519
M,W,0.3005550569400691,0.3325374723226069,MW,549,B,-1,-1,-2.767703108578614,-7.58638018790476,-0.034496107156544165
M,B,-0.2292635949911517,-0.5909627459670439,MB,550,W,-1,-1,-3.2975217605098353,-8.749689594695052,-1.197805513946836
M,W,0.07330297189178425,0.12575100931475675,MW,551,W,-1,-1,-2.994955193626899,-8.032975839413252,-0.48109175866503545
M,B,1.3896200002021009,1.1188329710195144,MB,552,W,-1,-1,-1.6786381653165825,-7.0398938777084945,0.5119902030397222
M,B,-0.21736454388872933,-0.3396345647353873,MB,553,W,-1,-1,-3.285622709407413,-8.498361413463396,-0.9464773327151794
F,B,-3.527256191817256,-3.241075334088509,FB,554,W,-1,-1,-3.527256191817256,-3.4868433403170416,-3.4868433403170416
M,W,-0.7758479922199243,-0.5153448908663852,MW,555,W,-1,-1,-3.8441061577386075,-8.674071739594394,-1.1221876588461774
M,W,0.33388747349833553,0.21221932359200849,MW,556,B,-1,-1,-2.734370692020348,-7.706698336635359,-0.15481425588714257
F,W,-3.0921098579498345,-2.8974411353766287,FW,557,B,-1,-1,-3.0921098579498345,-2.8974411353766287,-2.8974411353766287
F,W,-4.003333222722444,-3.44212876958679,FW,558,B,-1,-1,-4.003333222722444,-3.44212876958679,-3.44212876958679
F,W,-2.3136699209704017,-2.1270792882902008,FW,559,W,-1,-1,-2.3136699209704017,-2.372847294518734,-2.372847294518734
M,B,-0.4510027493495309,-0.8028041734969966,MB,560,B,-1,-1,-3.519260914868214,-8.721721833724365,-1.1698377529761477
M,W,0.6700264545398779,0.5328128886990494,MW,561,B,-1,-1,-2.3982317109788056,-7.386104771528318,0.16577930921989836
F,W,-2.559484224957832,-2.6775148741111825,FW,562,B,-1,-1,-2.559484224957832,-2.6775148741111825,-2.6775148741111825
M,B,1.0937471883363885,0.8431426210679205,MB,563,B,-1,-1,-1.9745109771822948,-7.075775039159447,0.47610904158876943
F,W,-2.5241960399079506,-2.2487485010216477,FW,564,B,-1,-1,-2.5241960399079506,-2.2487485010216477,-2.2487485010216477
M,W,-0.016798435877985667,0.13362458863088722,MW,565,W,-1,-1,-3.085056601396669,-8.025102260097121,-0.473218179348905
F,W,-3.0112919528681625,-2.830391994051795,FW,566,W,-1,-1,-3.0112919528681625,-3.0761600002803284,-3.0761600002803284
M,W,-0.6219130227129828,-0.38496629834215856,MW,567,B,-1,-1,-3.690171188231666,-8.303883958569527,-0.7519998778213096
M,W,-1.130600765865597,-0.9036938037202208,MW,568,W,-1,-1,-4.19885893138428,-9.06242065244823,-1.510536571700013
F,W,-3.2164517443365686,-2.890612093000003,FW,569,B,-1,-1,-3.2164517443365686,-2.890612093000003,-2.890612093000003
M,B,-1.461530343585675,-1.5536800684391543,MB,570,W,-1,-1,-4.529788509104359,-9.712406917167163,-2.1605228364189464
F,B,-2.7809258902392475,-2.8870345095146064,FB,571,B,-1,-1,-2.7809258902392475,-2.8870345095146064,-2.8870345095146064
M,W,-1.3931669764351664,-0.8942798846634417,MW,572,W,-1,-1,-4.46142514195385,-9.05300673339145,-1.5011226526432337
M,W,1.0601061827981642,0.8567330310793534,MW,573,W,-1,-1,-2.008151982720519,-7.301993817648655,0.2498902630995612
M,W,-0.9700320542436808,-0.6172249716851114,MW,574,W,-1,-1,-4.038290219762364,-8.77595182041312,-1.2240677396649036
M,W,0.2597188387568421,0.2357558502594207,MW,575,B,-1,-1,-2.8085393267618413,-7.683161809967947,-0.13127772921973035
F,B,-2.6929036415063927,-2.467927748159912,FB,576,B,-1,-1,-2.6929036415063927,-2.467927748159912,-2.467927748159912
F,W,-4.1185091863606615,-3.6581820615861487,FW,577,B,-1,-1,-4.1185091863606615,-3.6581820615861487,-3.6581820615861487
M,W,-0.15492254705707906,-0.102946532265731,MW,578,B,-1,-1,-3.2231807125757626,-8.021864192493098,-0.4699801117448821
F,B,-3.997906683130752,-4.003351414603384,FB,579,B,-1,-1,-3.997906683130752,-4.003351414603384,-4.003351414603384
M,B,-1.216338984590312,-1.1985108237931257,MB,580,B,-1,-1,-4.284597150108995,-9.117428484020493,-1.5655444032722767
M,B,1.0682596435317055,0.5377639798608789,MB,581,B,-1,-1,-1.9999985219869778,-7.381153680366489,0.17073040038172782
M,B,-0.6150379101865426,-0.7352108299540789,MB,582,W,-1,-1,-3.683296075705226,-8.893937678682088,-1.3420535979338712
F,W,-1.937487341073748,-1.9168188691961945,FW,583,W,-1,-1,-1.937487341073748,-2.1625868754247275,-2.1625868754247275
M,B,0.35179619033127596,0.08129491667806442,MB,584,W,-1,-1,-2.7164619751874075,-8.077431932049944,-0.5255478513017278
F,W,-3.7369332320754087,-3.510201069189108,FW,585,B,-1,-1,-3.7369332320754087,-3.510201069189108,-3.510201069189108
F,W,-2.5938085514056715,-2.1503906050575723,FW,586,W,-1,-1,-2.5938085514056715,-2.396158611286105,-2.396158611286105
M,W,-1.7509319106939245,-1.485658656308004,MW,587,W,-1,-1,-4.819190076212608,-9.644385505036013,-2.0925014242877964
M,B,-0.6166661500739645,-0.7954716497497832,MB,588,B,-1,-1,-3.6849243155926477,-8.71438930997715,-1.1625052292289344
F,W,-2.7620791825027697,-2.608096327628477,FW,589,B,-1,-1,-2.7620791825027697,-2.608096327628477,-2.608096327628477
F,B,-3.6791771027626115,-3.6971037418132915,FB,590,W,-1,-1,-3.6791771027626115,-3.9428717480418243,-3.9428717480418243
M,W,0.4685273967591171,0.7320408835418817,MW,591,W,-1,-1,-2.5997307687595663,-7.426685965186127,0.12519811556208948
F,W,-3.6579804466199017,-3.374991732480856,FW,592,B,-1,-1,-3.6579804466199017,-3.374991732480856,-3.374991732480856
M,B,-1.155327371675232,-1.1561638242872443,MB,593,B,-1,-1,-4.223585537193915,-9.075081484514612,-1.5231974037663953
M,W,0.3001062570806113,0.3020145375769349,MW,594,B,-1,-1,-2.768151908438072,-7.616903122650433,-0.06501904190221613
F,W,-2.695007372829864,-2.4570669670870444,FW,595,W,-1,-1,-2.695007372829864,-2.7028349733155776,-2.7028349733155776
F,W,-1.873505083746936,-2.0164140712349994,FW,596,W,-1,-1,-1.873505083746936,-2.2621820774635326,-2.2621820774635326
M,B,0.22668518918958194,-0.0014317680306089042,MB,597,B,-1,-1,-2.8415729763291013,-7.9203494282579765,-0.36846534750975996
M,B,0.23954643174212925,0.046344084088476865,MB,598,B,-1,-1,-2.828711733776554,-7.87257357613889,-0.3206894953906742
M,B,-0.031002954198421837,-0.13689987212973256,MB,599,B,-1,-1,-3.0992611197171054,-8.0558175323571,-0.5039334516088836
M,W,0.3215986825356636,0.18206906114213173,MW,600,B,-1,-1,-2.74665948298302,-7.736848599085236,-0.18496451833701932
M,B,-0.2954481409603448,-0.4983137661182939,MB,601,B,-1,-1,-3.363706306479028,-8.417231426345662,-0.865347345597445
M,W,1.1961214116185048,1.0520540709299118,MW,602,W,-1,-1,-1.8721367539001785,-7.106672777798097,0.44521130295011957
F,W,-3.7070310822900696,-3.3963297990466077,FW,603,W,-1,-1,-3.7070310822900696,-3.6420978052751405,-3.6420978052751405
F,W,-2.9658132500219936,-2.436187940760016,FW,604,W,-1,-1,-2.9658132500219936,-2.681955946988549,-2.681955946988549
M,W,-0.9321782224935556,-0.9718693927154746,MW,605,B,-1,-1,-4.000436388012239,-8.890787052942843,-1.3389029721946257
M,W,-0.5316447122537041,-0.3573936551757821,MW,606,B,-1,-1,-3.5999028777723874,-8.276311315403149,-0.7244272346549332
F,W,-3.4067914989570136,-3.1382014680964723,FW,607,B,-1,-1,-3.4067914989570136,-3.1382014680964723,-3.1382014680964723
M,W,-1.3200734058041743,-1.1974859432281202,MW,608,W,-1,-1,-4.3883315713228574,-9.356212791956128,-1.8043287112079125
F,B,-4.838359181274151,-4.57022248134426,FB,609,W,-1,-1,-4.838359181274151,-4.815990487572793,-4.815990487572793
M,B,1.035614216179198,0.7228349049528346,MB,610,W,-1,-1,-2.0326439493394854,-7.435891943775174,0.11599213697304245
M,B,-0.4840758652257322,-0.6484138840378004,MB,611,B,-1,-1,-3.5523340307444156,-8.567331544265167,-1.0154474635169515
F,W,-1.6675675506844252,-1.6821993646193791,FW,612,B,-1,-1,-1.6675675506844252,-1.6821993646193791,-1.6821993646193791
F,B,-0.7747677486031552,-1.1581255322213528,FB,613,W,-1,-1,-0.7747677486031552,-1.4038935384498858,-1.4038935384498858
F,B,-2.6626717955978005,-2.5422798046463866,FB,614,W,-1,-1,-2.6626717955978005,-2.78804781087492,-2.78804781087492
M,B,-0.1093231443315642,-0.6376210987580155,MB,615,W,-1,-1,-3.1775813098502477,-8.796347947486025,-1.2444638667378078
F,B,-4.208431508846437,-3.9464012500995738,FB,616,B,-1,-1,-4.208431508846437,-3.9464012500995738,-3.9464012500995738
M,W,1.7201513623411242,1.2797557928527734,MW,617,W,-1,-1,-1.3481068031775592,-6.878971055875235,0.6729130248729812
F,W,-3.435116113618654,-3.11481999532421,FW,618,W,-1,-1,-3.435116113618654,-3.3605880015527427,-3.3605880015527427
M,W,1.2373300675911154,0.8831851251559513,MW,619,B,-1,-1,-1.830928097927568,-7.035732535071416,0.5161515456768002
M,B,0.3721781177730969,0.08528896243829465,MB,620,B,-1,-1,-2.6960800477455864,-7.833628697789073,-0.2817446170408564
M,B,0.7093830821433487,0.2229719529224537,MB,621,W,-1,-1,-2.3588750833753345,-7.935754895805555,-0.3838708150573385
M,B,-0.3717898166020692,-0.4581383398218597,MB,622,B,-1,-1,-3.4400479821207526,-8.377056000049228,-0.8251719193010107
M,B,-0.3963772840783264,-0.6564403716674867,MB,623,B,-1,-1,-3.4646354495970098,-8.575358031894854,-1.0234739511466378
F,B,-1.6809247007162216,-1.8631107844359105,FB,624,B,-1,-1,-1.6809247007162216,-1.8631107844359105,-1.8631107844359105
M,B,-0.8010491821123507,-1.035364844853286,MB,625,B,-1,-1,-3.8693073476310342,-8.954282505080654,-1.402398424332437
F,W,-2.6604046033490976,-2.593672026265108,FW,626,B,-1,-1,-2.6604046033490976,-2.593672026265108,-2.593672026265108
F,W,-3.805427235386885,-3.289228638266608,FW,627,W,-1,-1,-3.805427235386885,-3.5349966444951413,-3.5349966444951413
M,B,1.2916940285004606,0.6924985678649496,MB,628,B,-1,-1,-1.7765641370182228,-7.226419092362418,0.3254649883857985
M,W,-0.574887496165608,-0.5019778080744454,MW,629,B,-1,-1,-3.6431456616842914,-8.420895468301813,-0.8690113875535964
M,W,-0.8743424374561479,-0.5932116230100455,MW,630,W,-1,-1,-3.9426006029748315,-8.751938471738054,-1.2000543909898376
M,W,0.5430167085561857,0.4984600636805276,MW,631,W,-1,-1,-2.5252414569624975,-7.660266785047481,-0.10838270429926461
M,W,0.6558976964212199,0.6001628916075079,MW,632,B,-1,-1,-2.4123604690974636,-7.3187547686198595,0.23312931212835686
M,W,-0.4043957554166581,-0.3882597827001919,MW,633,W,-1,-1,-3.4726539209353415,-8.5469866314282,-0.9951025506799841
F,W,-2.8397108449518425,-2.5598366413530527,FW,634,W,-1,-1,-2.8397108449518425,-2.8056046475815855,-2.8056046475815855
M,B,0.6038396284628826,0.2694838436841338,MB,635,B,-1,-1,-2.464418537055801,-7.649433816543233,-0.09754973579501725
F,W,-2.8786606125975336,-2.7245434495373457,FW,636,B,-1,-1,-2.8786606125975336,-2.7245434495373457,-2.7245434495373457
F,W,-2.4574044497091623,-2.371243955424528,FW,637,W,-1,-1,-2.4574044497091623,-2.617011961653061,-2.617011961653061
M,W,0.6508226246669375,0.5560447891993764,MW,638,B,-1,-1,-2.417435540851746,-7.362872871027991,0.18901120972022534
M,W,0.21490665644975174,0.2449374868277776,MW,639,W,-1,-1,-2.8533515090689314,-7.913789361900231,-0.3619052811520146
M,B,-0.4927553748758349,-0.7301384770142845,MB,640,B,-1,-1,-3.5610135403945185,-8.649056137241653,-1.0971720564934355
M,B,0.16397369735283054,-0.07120916984380415,MB,641,W,-1,-1,-2.904284468165853,-8.229936018571813,-0.6780519378235963
M,B,-0.9093475002206493,-1.0820113421896644,MB,642,W,-1,-1,-3.9776056657393326,-9.240738190917673,-1.6888541101694567
F,B,-0.3079337910066693,-0.749403994168892,FB,643,B,-1,-1,-0.3079337910066693,-0.749403994168892,-0.749403994168892
M,W,-0.040794339671238966,-0.1593962570933005,MW,644,B,-1,-1,-3.1090525051899225,-8.078313917320667,-0.5264298365724516
M,W,-0.4966858785732975,-0.3084265671010819,MW,645,B,-1,-1,-3.564944044091981,-8.22734422732845,-0.675460146580233
M,B,-0.05155750399214725,0.0104554365285593,MB,646,W,-1,-1,-3.119815669510831,-8.148271412199449,-0.5963873314512329
M,W,0.31701568523595164,0.2758442520737595,MW,647,B,-1,-1,-2.7512424802827318,-7.643073408153608,-0.09118932740539154
M,W,-0.5065228948127454,-0.7059651571432392,MW,648,W,-1,-1,-3.5747810603314285,-8.864692005871248,-1.3128079251230313
F,B,-4.049206589351209,-3.9357143947972872,FB,649,W,-1,-1,-4.049206589351209,-4.1814824010258205,-4.1814824010258205
M,W,-0.3956956021724937,-0.4525605379761932,MW,650,W,-1,-1,-3.463953767691177,-8.611287386704202,-1.0594033059559855
M,W,0.7208419269242421,0.44531537119742254,MW,651,B,-1,-1,-2.347416238594441,-7.4736022890299445,0.07828179171827149
M,B,0.3538535447749247,0.20306029940996934,MB,652,W,-1,-1,-2.7144046207437587,-7.955666549318039,-0.40378246856982286
F,B,-2.2273401600323184,-2.4982404867714085,FB,653,W,-1,-1,-2.2273401600323184,-2.7440084929999413,-2.7440084929999413
M,W,-0.8820209845643926,-0.6479224387504309,MW,654,W,-1,-1,-3.950279150083076,-8.80664928747844,-1.254765206730223
M,B,-0.5002549773913407,-0.4963682224144808,MB,655,W,-1,-1,-3.568513142910024,-8.65509507114249,-1.103210990394273
M,W,-0.1244678796064902,-0.20813884849581887,MW,656,B,-1,-1,-3.1927260451251733,-8.127056508723186,-0.5751724279749699
M,W,0.9814982661627984,0.7288799907639868,MW,657,B,-1,-1,-2.0867598993558847,-7.190037669463381,0.36184641128483575
M,B,0.4645661865320587,0.3538249800886915,MB,658,W,-1,-1,-2.6036919789866246,-7.804901868639317,-0.2530177878911007
M,B,-0.4605814500242444,-0.6622920771632862,MB,659,B,-1,-1,-3.528839615542928,-8.581209737390655,-1.0293256566424374
M,B,0.6338315739552834,0.342758782732831,MB,660,W,-1,-1,-2.4344265915634,-7.815968065995177,-0.2640839852469612
M,B,0.2310091320652454,-0.05568326061435533,MB,661,W,-1,-1,-2.837249033453438,-8.214410109342364,-0.6625260285941476
F,W,-4.3421387797992175,-3.916341206212876,FW,662,B,-1,-1,-4.3421387797992175,-3.916341206212876,-3.916341206212876
F,B,-2.9560827244999834,-2.990793430503418,FB,663,B,-1,-1,-2.9560827244999834,-2.990793430503418,-2.990793430503418
M,B,1.2117242022595698,0.6644956093189371,MB,664,W,-1,-1,-1.8565339632591136,-7.494231239409071,0.057652841339144945
M,W,0.3993350983254445,0.5629001101420776,MW,665,B,-1,-1,-2.668923067193239,-7.35601755008529,0.19586653066292659
M,W,-0.6376840563110413,-0.5419516122632719,MW,666,W,-1,-1,-3.7059422218297247,-8.70067846099128,-1.1487943802430642
M,W,-0.7773609554041314,-0.797308113856225,MW,667,W,-1,-1,-3.845619120922815,-8.956034962584233,-1.404150881836017
F,W,-3.3213104882022617,-2.940242757686172,FW,668,B,-1,-1,-3.3213104882022617,-2.940242757686172,-2.940242757686172
M,W,-0.4777981040468435,-0.4310519653293297,MW,669,W,-1,-1,-3.546056269565527,-8.589778814057338,-1.037894733309122
F,W,-4.128758501809582,-3.5174467177688187,FW,670,W,-1,-1,-4.128758501809582,-3.7632147239973515,-3.7632147239973515
M,B,-0.9537155579547314,-1.0250407163642774,MB,671,B,-1,-1,-4.0219737234734145,-8.943958376591645,-1.3920742958434285
M,W,0.424015982299824,0.5667642142686262,MW,672,B,-1,-1,-2.6442421832188594,-7.352153445958741,0.19973063478947517
F,W,-3.4759028518342734,-3.2729284193650687,FW,673,B,-1,-1,-3.4759028518342734,-3.2729284193650687,-3.2729284193650687
M,W,-0.3315254849153919,-0.4503237250941181,MW,674,W,-1,-1,-3.3997836504340753,-8.609050573822127,-1.0571664930739102
F,B,-1.7990722063848372,-2.1530384379424348,FB,675,B,-1,-1,-1.7990722063848372,-2.1530384379424348,-2.1530384379424348
M,W,-0.023464411659597798,0.021940165211918144,MW,676,W,-1,-1,-3.091722577178281,-8.13678668351609,-0.5849026027678741
M,W,-0.22445888114434445,-0.06410825459374314,MW,677,B,-1,-1,-3.292717046663028,-7.983025914821111,-0.4311418340728942
M,B,-0.44015160970465983,-0.6657815649772222,MB,678,B,-1,-1,-3.508409775223343,-8.58469922520459,-1.0328151444563733
F,B,-2.6863339474418377,-2.692050931438995,FB,679,B,-1,-1,-2.6863339474418377,-2.692050931438995,-2.692050931438995
M,W,-0.17840612899374775,-0.1369646406010892,MW,680,W,-1,-1,-3.2466642945124313,-8.295691489329098,-0.7438074085808815
F,W,-2.6120117626173527,-2.6505582239929293,FW,681,W,-1,-1,-2.6120117626173527,-2.8963262302214625,-2.8963262302214625
M,W,1.0940665427891856,0.8717458887439833,MW,682,W,-1,-1,-1.9741916227294978,-7.286980959984025,0.2649031207641911
M,W,0.997533334674542,0.8024021640456876,MW,683,B,-1,-1,-2.0707248308441413,-7.1165154961816794,0.4353685845665366
M,W,0.4092362028962179,0.3301128039439213,MW,684,W,-1,-1,-2.6590219626224654,-7.8286140447840875,-0.2767299640358709
M,W,0.3712471099509991,0.3477858854683729,MW,685,B,-1,-1,-2.6970110555676845,-7.571131774758994,-0.019247694010778138
M,W,-0.4420826317188,-0.39816253168539023,MW,686,B,-1,-1,-3.5103407972374834,-8.317080191912758,-0.7651961111645413
M,B,0.22472538991881005,0.08835271549173453,MB,687,W,-1,-1,-2.8435327755998734,-8.070374133236275,-0.5184900524880577
M,W,-2.1967080992852,-1.7774439327482692,MW,688,W,-1,-1,-5.264966264803883,-9.936170781476278,-2.3842867007280613
F,B,-2.1178728960487128,-2.1593369288248008,FB,689,B,-1,-1,-2.1178728960487128,-2.1593369288248008,-2.1593369288248008
F,B,-3.3279922632454526,-3.5740824382646674,FB,690,W,-1,-1,-3.3279922632454526,-3.8198504444932,-3.8198504444932
F,B,-3.1506090130801434,-3.421116650532884,FB,691,B,-1,-1,-3.1506090130801434,-3.421116650532884,-3.421116650532884
F,B,-1.7670093179879531,-2.2761155417453502,FB,692,W,-1,-1,-1.7670093179879531,-2.521883547973883,-2.521883547973883
M,B,0.6593105358178776,0.20043248956384865,MB,693,W,-1,-1,-2.4089476297008057,-7.95829435916416,-0.40641027841594357
M,B,-0.06790729061854407,-0.4341804280480037,MB,694,B,-1,-1,-3.1361654561372276,-8.35309808827537,-0.8012140075271548
M,W,1.4926235629155955,1.2210676455673852,MW,695,W,-1,-1,-1.5756346026030879,-6.9376592031606235,0.614224877587593
F,W,-2.5274692411855466,-2.3907451385871417,FW,696,W,-1,-1,-2.5274692411855466,-2.636513144815675,-2.636513144815675
M,W,-1.094016203268504,-1.0218909225094843,MW,697,W,-1,-1,-4.1622743687871875,-9.180617771237493,-1.6287336904892764
M,W,-0.03949167063361519,-0.03387100284921665,MW,698,W,-1,-1,-3.1077498361522986,-8.192597851577226,-0.6407137708290088
M,W,1.0261910097472793,0.8354982967885768,MW,699,B,-1,-1,-2.042067155771404,-7.08341936343879,0.46846471730942574
M,B,0.9149687285218009,0.6503055369628907,MB,700,W,-1,-1,-2.1532894369968822,-7.508421311765118,0.04346276898309853
M,W,-0.4455582278687751,-0.3063852653404422,MW,701,W,-1,-1,-3.5138163933874584,-8.46511211406845,-0.9132280333202344
F,W,-4.006428712576708,-3.7666493713807134,FW,702,B,-1,-1,-4.006428712576708,-3.7666493713807134,-3.7666493713807134
F,B,-4.1715178743286465,-3.893522441436509,FB,703,W,-1,-1,-4.1715178743286465,-4.139290447665042,-4.139290447665042
M,B,0.015263466996113896,-0.1777578607705413,MB,704,B,-1,-1,-3.0529946985225695,-8.096675520997909,-0.5447914402496923
M,B,-0.1776812564096548,-0.4209082206501336,MB,705,W,-1,-1,-3.245939421928338,-8.579635069378142,-1.0277509886299259
M,W,0.6623729124002072,0.42735573822462175,MW,706,B,-1,-1,-2.405885253118476,-7.491561922002746,0.0603221587454707
F,B,-3.5912559272841764,-3.44688063609817,FB,707,W,-1,-1,-3.5912559272841764,-3.692648642326703,-3.692648642326703
M,B,0.02316197538083574,-0.3225441078908876,MB,708,W,-1,-1,-3.0450961901378477,-8.481270956618896,-0.9293868758706798
M,B,-0.5601220298060732,-0.48794763707189703,MB,709,W,-1,-1,-3.6283801953247563,-8.646674485799906,-1.0947904050516892
F,B,-1.6358092662191561,-2.1993616379525367,FB,710,W,-1,-1,-1.6358092662191561,-2.44512964418107,-2.44512964418107
F,W,-4.357771328191953,-3.791779275345116,FW,711,W,-1,-1,-4.357771328191953,-4.037547281573649,-4.037547281573649
M,W,0.0356627571683862,-0.0421750023041277,MW,712,W,-1,-1,-3.0325954083502973,-8.200901851032135,-0.6490177702839199
M,B,0.3166702396983278,-0.08807438349023428,MB,713,W,-1,-1,-2.7515879258203557,-8.246801232218242,-0.6949171514700265
M,W,0.2288919727865848,0.19942538784396796,MW,714,W,-1,-1,-2.839366192732099,-7.95930146088404,-0.40741738013582424
M,W,0.6724516394908929,0.5609686636440864,MW,715,B,-1,-1,-2.3958065260277905,-7.357948996583281,0.19393508416493532
F,B,-2.966646653782087,-3.1397308350068522,FB,716,B,-1,-1,-2.966646653782087,-3.1397308350068522,-3.1397308350068522
F,B,-3.121528967783857,-2.916298048264612,FB,717,B,-1,-1,-3.121528967783857,-2.916298048264612,-2.916298048264612
F,W,-3.598631533842396,-3.0100962130155153,FW,718,W,-1,-1,-3.598631533842396,-3.2558642192440486,-3.2558642192440486
M,B,-0.4558492825908874,-0.487571942115682,MB,719,W,-1,-1,-3.5241074481095707,-8.64629879084369,-1.0944147100954742
M,W,1.0028811475376536,0.7867319796460077,MW,720,B,-1,-1,-2.06537701798103,-7.13218568058136,0.41969840016685667
M,B,-0.34570744668500697,-0.634816887142519,MB,721,W,-1,-1,-3.4139656122036905,-8.793543735870529,-1.2416596551223114
M,W,-0.0965470380878078,-0.046920851447798326,MW,722,B,-1,-1,-3.164805203606491,-7.965838511675166,-0.4139544309269494
F,W,-2.44688586896317,-2.1816913590559674,FW,723,B,-1,-1,-2.44688586896317,-2.1816913590559674,-2.1816913590559674
M,B,1.8016571717770489,1.4040046126853396,MB,724,B,-1,-1,-1.2666009937416345,-6.514913047542028,1.0369710332061886
F,W,-4.5873532460405375,-4.149095328948962,FW,725,W,-1,-1,-4.5873532460405375,-4.3948633351774955,-4.3948633351774955
M,B,-0.7941802658267542,-0.8960780179324568,MB,726,B,-1,-1,-3.8624384313454376,-8.814995678159825,-1.2631115974116078
M,W,0.11921055228378515,0.3203977583633569,MW,727,W,-1,-1,-2.949047613234898,-7.838329090364652,-0.2864450096164353
F,W,-2.4092114029788747,-2.5416552972452395,FW,728,B,-1,-1,-2.4092114029788747,-2.5416552972452395,-2.5416552972452395
M,B,-0.32243527047889664,-0.4101521123255895,MB,729,W,-1,-1,-3.39069343599758,-8.568878961053597,-1.0169948803053817
F,B,-1.958210793407004,-2.054453475079743,FB,730,B,-1,-1,-1.958210793407004,-2.054453475079743,-2.054453475079743
M,W,0.02187418261908417,-0.06935459802575061,MW,731,W,-1,-1,-3.046383982899599,-8.228081446753759,-0.6761973660055428
F,W,-3.7283941191756784,-3.3764541052352546,FW,732,B,-1,-1,-3.7283941191756784,-3.3764541052352546,-3.3764541052352546
M,W,0.7426220187865745,0.627807661547189,MW,733,B,-1,-1,-2.325636146732109,-7.291109998680178,0.260774082068038
F,W,-2.4777182193581804,-2.3246506607049517,FW,734,B,-1,-1,-2.4777182193581804,-2.3246506607049517,-2.3246506607049517
M,W,-0.3795740809702113,-0.4102789086964584,MW,735,W,-1,-1,-3.4478322464888946,-8.569005757424467,-1.0171216766762505
M,W,0.8880303684068548,0.6523889148613873,MW,736,W,-1,-1,-2.1802277971118285,-7.506337933866622,0.045546146881595084
M,W,-0.2850318070031571,-0.377738436995164,MW,737,W,-1,-1,-3.3532899725218406,-8.536465285723173,-0.9845812049749563
F,W,-3.529956949563235,-3.4302253674423406,FW,738,W,-1,-1,-3.529956949563235,-3.675993373670874,-3.675993373670874
